time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (hp),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (hp),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),Average speed (mph),Calculated instant fuel consumption (MPG),DC Charger Power (hp),Distance travelled (total) (miles),EV Instant Energy Consumption (km/kWh),EV Instant Energy Consumption [kWh/100km] (mi/kWh),Hybrid/EV Charger Power (hp),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),HV EV Battery Power (kW),12V device load (A)
97.0,13.4,0.8,730.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.794562873152402,68.0,64.4,1010.90222222222,3639248.0,0.0,0.0,5.07291666666667,4.05833333333333,3.8046875,1567.7,1531.8,1172.2,1108.7,0.0,0.0,0.0,0.0,729.0,2463.0,3.8,24.0,3.78,64.0,0.0,1010.90222222222,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.0,13.88,83.0,13.873,734.1,40.9,14.103,19.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.4,4.443,0.0,13.8403752,0.120133833541848,0.0,0.0,0.0031275555961518,0.0,0.0,0.0,0.0,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.0,20.0,23.000000000000004,0.0,0.0,0.005032236954208246,0.6665795915708068,27.019999999999996
98.0,13.4,0.8,730.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.794562873152402,68.0,64.4,1010.90222222222,3639248.0,0.0,0.0,5.07291666666667,4.05833333333333,3.8046875,1567.7,1531.8,1172.2,1108.7,0.0,0.0,0.0,0.0,729.0,2463.0,3.8,24.0,3.78,64.0,0.0,1010.90222222222,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.0,13.88,83.0,13.873,734.1,40.9,14.103,20.4,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.4,4.443,0.0,13.8496529,0.120133833541848,0.0,0.0,0.0031275555961518,0.0,0.0,0.0,0.0,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.0,20.0,23.000000000000004,0.0,0.0,0.005032236954208246,0.6665795915708068,27.019999999999996
99.0,13.4,0.9,730.4,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.893760866350895,68.0,64.4,1010.90277777778,3639250.0,0.0,0.0,5.07222222222222,4.05777777777778,3.80416666666667,1567.7,1531.8,1172.2,1108.7,0.0,0.0,0.0,0.0,729.0,2408.0,3.8,24.0,3.78,64.0,0.0,1010.90277777778,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.0,14.29,83.0,13.888,734.1,36.87,14.097,20.4,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.4,4.444,0.0,13.8496529,0.117574752452806,0.0,0.0,0.0031275555961518,0.0,0.0,0.0,0.0,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.0,20.0,23.000000000000004,0.0,0.0,0.005032236954208246,0.5924340815980739,22.58
100.0,13.4,0.9,730.4,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,0.893760866350895,68.0,64.4,1010.90277777778,3639250.0,0.0,0.0,5.07222222222222,4.05777777777778,3.80416666666667,1567.7,1531.8,1172.2,1108.7,0.0,0.0,0.0,0.0,729.0,2408.0,3.8,24.0,3.78,64.0,0.0,1010.90277777778,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.0,14.29,83.0,13.888,734.1,36.87,14.097,28.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.4,4.444,0.0,13.8594189,0.117574752452806,0.0,0.0,0.0031275555961518,0.0,0.0,0.0,0.0,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.0,20.0,23.000000000000004,0.21870324181778447,0.0,0.005032236954208246,0.5924340815980739,22.58
101.0,13.4,1.1,730.4,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,1.09237439220665,68.0,64.4,1010.90333333333,3639252.0,0.0,0.0,5.07222222222222,4.05777777777778,3.80416666666667,1567.7,1531.8,1172.2,1108.7,0.0,130.0,0.0,0.0,729.0,2408.0,3.8,24.0,3.78,64.0,0.0,1010.90333333333,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.0,13.82,83.0,13.871,734.1,42.01,14.121,28.7,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.4,4.441,0.0,13.8594189,0.127784375345306,0.0,0.0,0.0034694471094364,1.24464801354177,0.773388180822463,0.0,0.00350978866173,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.0,20.0,23.000000000000004,0.21870324181778447,0.9997862483098703,0.005582340399083167,0.6664883417978338,28.189999999999998
102.0,13.4,1.1,730.4,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,1.09237439220665,68.0,64.4,1010.90333333333,3639252.0,0.0,0.0,5.07222222222222,4.05777777777778,3.80416666666667,1567.7,1531.8,1172.2,1108.7,0.0,130.0,0.0,0.0,729.0,2408.0,3.8,24.0,3.78,64.0,0.0,1010.90333333333,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.0,13.82,83.0,13.871,734.1,42.01,14.121,-7.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.4,4.441,0.0,13.8496529,0.127784375345306,0.0,0.0,0.0034694471094364,1.24464801354177,0.773388180822463,0.0,0.00350978866173,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.0,20.0,23.000000000000004,1.5153010325946468,0.9997862483098703,0.005582340399083167,0.6664883417978338,28.189999999999998
103.0,13.4,1.6,730.4,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,1.58890820684603,68.0,64.4,1010.90388888889,3639254.0,0.0,0.0,5.07222222222222,4.05777777777778,3.80416666666667,1567.7,1531.8,1172.2,1108.7,0.0,72.0,0.0,0.0,729.0,2408.0,3.8,24.0,3.78,64.0,0.0,1010.90388888889,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.0,14.42,83.0,13.893,733.3,39.86,14.103,-7.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.4,4.443,0.0,13.8496529,0.137730463528369,,0.0,0.0038163939433983,0.855695509309967,0.531704374315444,0.0,0.0035363048967334,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.0,20.0,23.000000000000004,1.5153010325946468,0.9997862483098703,0.006140577854927865,0.8145968621973527,25.439999999999998
104.0,13.4,1.6,730.4,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,1.58890820684603,68.0,64.4,1010.90388888889,3639254.0,0.0,0.0,5.07222222222222,4.05777777777778,3.80416666666667,1567.7,1531.8,1172.2,1108.7,0.0,72.0,0.0,0.0,729.0,2408.0,3.8,24.0,3.78,64.0,0.0,1010.90388888889,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.0,14.42,83.0,13.893,733.3,39.86,14.103,-160.9,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.4,4.443,0.0,13.8096123,0.137730463528369,,0.0,0.0038163939433983,0.855695509309967,0.531704374315444,0.0,0.0035363048967334,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.0,20.0,23.000000000000004,0.0,0.9997862483098703,0.006140577854927865,0.8145968621973527,25.439999999999998
105.0,13.4,3.3,730.2,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,3.27622582635253,68.0,64.4,1010.90444444444,3639256.0,0.0,0.0,5.07083333333333,4.05666666666667,3.803125,1567.7,1531.8,1172.2,1108.7,0.0,290.0,0.0,0.0,728.0,2408.0,3.8,24.0,3.78,64.0,0.0,1010.90444444444,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.0,14.42,83.0,13.893,733.3,39.86,14.103,-160.9,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.3,4.444,0.0,13.8096123,0.18607786360868,,0.0,0.0052644707857501,1.65998522613149,1.03146667994655,0.0,0.0139397362722561,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.0,20.0,23.000000000000004,0.0,3.999144993239488,0.00847053349427191,1.1845437195589112,25.439999999999998
106.0,13.4,3.3,730.2,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,3.27622582635253,68.0,64.4,1010.90444444444,3639256.0,0.0,0.0,5.07083333333333,4.05666666666667,3.803125,1567.7,1531.8,1172.2,1108.7,0.0,290.0,0.0,0.0,728.0,2408.0,3.8,24.0,3.78,64.0,0.0,1010.90444444444,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.0,13.89,83.0,13.874,733.4,41.41,14.11,-66.8,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.3,4.444,9.7655,13.8403752,0.18607786360868,,0.0,0.0052644707857501,1.65998522613149,1.03146667994655,0.0,0.0139397362722561,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.0,20.0,23.000000000000004,5.451959385314758,3.999144993239488,0.00847053349427191,1.1845437195589112,27.519999999999996
107.0,13.4,3.8,730.0,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,3.77159036640103,68.0,64.4,1010.905,3639258.0,0.0,0.0,5.06944444444444,4.05555555555556,3.80208333333333,1567.7,1531.8,1172.2,1108.7,0.0,585.0,0.0,0.0,729.0,2367.0,3.8,24.0,3.78,64.0,0.0,1010.905,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.0,13.89,83.0,13.874,733.4,41.41,14.11,-66.8,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.0,4.444,9.7655,13.8403752,0.268004689361117,,0.0,0.0077345194860625,2.52343186733958,1.56798738284066,0.0,0.0243811956669787,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.0,20.0,23.000000000000004,5.451959385314758,6.998503738169096,0.012444841853074562,2.442452256588449,27.519999999999996
108.0,13.4,3.8,730.0,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,3.77159036640103,68.0,64.4,1010.905,3639258.0,0.0,0.0,5.06944444444444,4.05555555555556,3.80208333333333,1567.7,1531.8,1172.2,1108.7,0.0,585.0,0.0,0.0,729.0,2367.0,3.8,24.0,3.78,64.0,0.0,1010.905,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.0,14.38,83.0,13.892,733.9,37.06,14.097,-34.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.0,4.444,38.3295875,13.8496529,0.268004689361117,,0.0,0.0077345194860625,2.52343186733958,1.56798738284066,0.0,0.0243811956669787,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.0,20.0,23.000000000000004,8.092019947258011,6.998503738169096,0.012444841853074562,2.442452256588449,22.68
109.0,13.4,6.2,729.8,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,6.15196150911201,68.0,64.4,1010.90555555556,3639260.0,0.0,0.0,5.06805555555556,4.05444444444444,3.80104166666667,1567.7,1531.8,1172.2,1108.7,0.0,828.0,0.0,0.0,728.0,2367.0,3.8,24.0,3.78,149.0,0.0,1010.90555555556,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.0,14.38,83.0,13.892,733.9,37.06,14.097,-34.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,729.9,4.444,38.3295875,13.8496529,0.396136255573953,,0.0,0.011659848291533,2.43106816715141,1.51059525809104,0.0,0.0344625188264841,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.0,20.0,23.000000000000004,8.092019947258011,10.99764873140857,0.018760695901076596,2.811750226675526,22.68
110.0,13.4,6.2,729.8,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,6.15196150911201,68.0,64.4,1010.90555555556,3639260.0,0.0,0.0,5.06805555555556,4.05444444444444,3.80104166666667,1567.7,1531.8,1172.2,1108.7,0.0,828.0,0.0,0.0,728.0,2367.0,3.8,24.0,3.78,149.0,0.0,1010.90555555556,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.0,13.96,83.0,13.877,733.5,37.57,14.103,-46.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,729.9,4.444,36.1811775,13.8594189,0.396136255573953,,0.0,0.011659848291533,2.43106816715141,1.51059525809104,0.0,0.0344625188264841,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.0,20.0,23.000000000000004,12.544193084262904,10.99764873140857,0.018760695901076596,2.811750226675526,23.61
111.0,13.4,7.8,729.6,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,7.73744346948244,68.0,64.4,1010.90611111111,3639262.0,0.0,0.0,5.06666666666667,4.05333333333333,3.8,1567.7,1531.8,1172.2,1108.7,0.0,1070.0,0.0,0.0,728.0,2367.0,3.8,24.0,3.78,64.0,0.0,1010.90611111111,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.0,13.96,83.0,13.877,733.5,37.57,14.103,-46.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,729.7,4.444,36.1811775,13.8594189,0.396136255573953,,0.0,0.011659848291533,2.43106816715141,1.51059525809104,0.0,0.0344625188264841,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.0,20.0,23.000000000000004,12.544193084262904,10.99764873140857,0.018760695901076596,4.5863352560078745,23.61
112.0,13.4,7.8,729.6,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,7.73744346948244,68.0,64.4,1010.90611111111,3639262.0,0.0,0.0,5.06666666666667,4.05333333333333,3.8,1567.7,1531.8,1172.2,1108.7,0.0,1070.0,0.0,0.0,728.0,2367.0,3.8,24.0,3.78,64.0,0.0,1010.90611111111,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.0,14.37,83.0,13.896,733.4,36.57,14.096,-29.8,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,729.7,4.444,37.987795,13.8603955,0.547462738609265,,0.0,0.0164378006228349,2.2843567251462,1.41943302266082,0.0,0.0407633947807825,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.0,20.0,23.000000000000004,11.997434979718449,12.997221228028314,0.026448421202141355,4.5863352560078745,22.200000000000003
113.0,13.4,9.8,729.3,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,9.71740604589743,68.0,64.4,1010.90666666667,3639264.0,0.0,0.0,5.06458333333333,4.05166666666667,3.7984375,1567.7,1531.8,1172.2,1108.7,0.0,1392.0,0.0,0.0,728.0,2367.0,3.8,24.0,3.78,149.0,0.0,1010.90666666667,0.0,57.5,70.7,71.6,53.0,71.6,72.5,72.5,68.0,14.37,83.0,13.896,733.4,36.57,14.096,-29.8,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,729.4,4.443,37.987795,13.8603955,0.547462738609265,,0.0,0.0164378006228349,2.2843567251462,1.41943302266082,0.0,0.0407633947807825,20.0,20.0,19.0,20.0,21.5,22.5,24.0,20.0,20.0,23.000000000000004,11.997434979718449,12.997221228028314,0.026448421202141355,5.767533150557756,22.200000000000003
114.0,13.4,9.8,729.3,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,9.71740604589743,68.0,64.4,1010.90666666667,3639264.0,0.0,0.0,5.06458333333333,4.05166666666667,3.7984375,1567.7,1531.8,1172.2,1108.7,0.0,1392.0,0.0,0.0,728.0,2367.0,3.8,24.0,3.78,149.0,0.0,1010.90666666667,0.0,57.5,70.7,71.6,54.0,71.6,72.5,72.5,67.1,14.24,83.0,13.891,733.4,36.72,14.097,0.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,729.4,4.443,37.206555,13.8603955,0.750399896798254,,0.0,0.0229692833263464,2.5184899134479,1.56491659600903,0.0,0.0475292152661163,20.0,20.0,19.0,20.0,21.5,22.5,24.0,19.499999999999996,20.0,23.000000000000004,15.99657997295792,17.99615246957765,0.036957576872091356,5.767533150557756,22.479999999999997
115.0,13.4,1.2,730.1,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,1.1911916913523,68.0,64.4,1010.90722222222,3639266.0,0.0,0.0,5.07013888888889,4.05611111111111,3.80260416666667,1567.7,1531.8,1172.2,1108.7,0.0,1629.0,0.0,0.0,729.0,2367.0,3.8,24.0,3.78,149.0,0.0,1010.90722222222,0.0,57.5,70.7,71.6,54.0,71.6,72.5,72.5,67.1,14.24,83.0,13.891,733.4,36.72,14.097,0.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,729.5,4.442,37.206555,13.8603955,0.750399896798254,,0.0,0.0229692833263464,2.5184899134479,1.56491659600903,0.0,0.0475292152661163,20.0,20.0,19.0,20.0,21.5,22.5,24.0,19.499999999999996,20.0,23.000000000000004,15.99657997295792,17.99615246957765,0.036957576872091356,7.254336673659277,22.479999999999997
116.0,13.4,1.2,730.1,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,1.1911916913523,68.0,64.4,1010.90722222222,3639266.0,0.0,0.0,5.07013888888889,4.05611111111111,3.80260416666667,1567.7,1531.8,1172.2,1108.7,0.0,1629.0,0.0,0.0,729.0,2367.0,3.8,24.0,3.78,149.0,0.0,1010.90722222222,0.0,57.5,70.7,71.6,54.0,71.6,72.5,72.5,67.1,14.21,83.0,13.893,733.8,36.5,14.097,-3.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,729.5,4.442,22.9000975,13.8603955,0.962918883693137,,0.0,0.0300207299613314,22.8279231155549,14.1846094142355,0.0,0.0441667004129965,20.0,20.0,19.0,20.0,21.5,22.5,24.0,19.499999999999996,20.0,23.000000000000004,20.63621303152088,19.99572496619744,0.04830335450778222,7.254336673659277,22.29
117.0,13.4,-9.6,731.2,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,-9.5438911350971,68.0,64.4,1010.90777777778,3639268.0,0.0,0.0,5.07777777777778,4.06222222222222,3.80833333333333,1567.7,1531.8,1172.2,1108.7,0.0,1419.0,0.0,0.0,730.0,2361.0,3.8,24.0,3.8,149.0,0.0,1010.90777777778,0.0,57.5,70.7,71.6,54.0,71.6,72.5,72.5,67.1,14.21,83.0,13.893,733.8,36.5,14.097,-3.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,71.6,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,71.6,71.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,730.9,4.444,22.9000975,13.8603955,0.962918883693137,,0.0,0.0300207299613314,22.8279231155549,14.1846094142355,0.0,0.0441667004129965,19.0,20.0,19.0,20.0,21.5,22.5,24.0,19.499999999999996,20.0,23.000000000000004,20.63621303152088,19.99572496619744,0.04830335450778222,0.8896244533088292,22.29
