time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery Inlet Temperature (℃),[BMS] Battery management (),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Battery Pack B01 (℃),[BMS] Battery Pack B02 (℃),[BMS] Battery Pack B03 (℃),[BMS] Battery Pack B04 (℃),[BMS] Battery Pack B05 (℃),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℃),[BMS] Battery temperature PRA (℃),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cell Voltage 001 (V),[BMS] Cell Voltage 002 (V),[BMS] Cell Voltage 003 (V),[BMS] Cell Voltage 004 (V),[BMS] Cell Voltage 005 (V),[BMS] Cell Voltage 006 (V),[BMS] Cell Voltage 007 (V),[BMS] Cell Voltage 008 (V),[BMS] Cell Voltage 009 (V),[BMS] Cell Voltage 010 (V),[BMS] Cell Voltage 011 (V),[BMS] Cell Voltage 012 (V),[BMS] Cell Voltage 013 (V),[BMS] Cell Voltage 014 (V),[BMS] Cell Voltage 015 (V),[BMS] Cell Voltage 016 (V),[BMS] Cell Voltage 017 (V),[BMS] Cell Voltage 018 (V),[BMS] Cell Voltage 019 (V),[BMS] Cell Voltage 020 (V),[BMS] Cell Voltage 021 (V),[BMS] Cell Voltage 022 (V),[BMS] Cell Voltage 023 (V),[BMS] Cell Voltage 024 (V),[BMS] Cell Voltage 025 (V),[BMS] Cell Voltage 026 (V),[BMS] Cell Voltage 027 (V),[BMS] Cell Voltage 028 (V),[BMS] Cell Voltage 029 (V),[BMS] Cell Voltage 030 (V),[BMS] Cell Voltage 031 (V),[BMS] Cell Voltage 032 (V),[BMS] Coolant temperature 2 (℃),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Evaporator Temperature (℃),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Indoor Temperature (℃),[HVAC] Interior temperature: driver legs vent (℃),[HVAC] Interior temperature: driver vent (℃),[HVAC] Interior temperature: front (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[HVAC] Outside temperature (℃),[HVAC] Real Vehicle Speed (km/h),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Temperature (℃),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] LDC Temperature (℃),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℃),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℃),[VCMS] DC Inlet Temperature 2 (℃),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),[VCS] Vehicle speed (high res.) (km/h),Average speed (km/h),DC Charger Power (kW),Distance travelled (km),Distance travelled (total) (km),EV Instant Energy Consumption (km/kWh),HV EV Battery Power (kW),Hybrid/EV Battery System Current (A),Hybrid/EV Battery System Voltage (V),Hybrid/EV Charger Power (kW),OBD Module Voltage (V),12V device load (A)
22.0,13.3,1.7,743.7,0.0,0.0,0.0,15.0,20.0,21.0,19.0,21.0,20.0,20.0,21.0,21.0,1.26429,17.0,20.0,1156.815833333333,4164537.0,0.0,0.0,5.16458333333333,4.13166666666667,3.8734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1734.8,1691.8,1295.1,1223.3,0.0,0.0,0.0,0.0,743.0,2605.0,3.86,24.0,3.86,61.0,0.0,1156.81583333333,0.0,61.5,31.5,31.5,3.0,73.0,18.0,10.0,10.0,18.0,34.0,15.0,15.0,0.0,9.0,89.0,22.5,13.8,747.1,32.2,13.984,20.0,-0.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,18.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,18.0,18.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,743.7,4.442,0.0,13.760294,0.0,0.0,0.0,0.0,0.0,0.0,1.26429,,,0.0,,23.200000000000003
23.0,13.3,1.6,743.7,0.0,0.0,0.0,15.0,20.0,21.0,19.0,21.0,20.0,20.0,21.0,21.0,1.18992,17.0,20.0,1156.816388888889,4164539.0,0.0,0.0,5.16458333333333,4.13166666666667,3.8734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1734.8,1691.8,1295.1,1223.3,0.0,0.0,0.0,0.0,743.0,2605.0,3.86,48.0,3.86,61.0,0.0,1156.81638888889,0.0,61.5,31.5,31.5,3.0,72.0,18.0,10.0,10.0,18.0,34.0,15.0,15.0,0.0,9.0,89.0,22.5,13.8,747.1,32.2,13.984,20.0,-0.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,18.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,18.0,18.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,743.7,4.442,0.0,13.760294,0.0,0.0,0.0,0.0,0.0,0.0,1.18992,,,0.0,,23.200000000000003
24.0,13.3,1.6,743.7,0.0,0.0,0.0,15.0,20.0,21.0,19.0,21.0,20.0,20.0,21.0,21.0,1.18992,17.0,20.0,1156.816388888889,4164539.0,0.0,0.0,5.16458333333333,4.13166666666667,3.8734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1734.8,1691.8,1295.1,1223.3,0.0,0.0,0.0,0.0,743.0,2605.0,3.86,48.0,3.86,61.0,0.0,1156.81638888889,0.0,61.5,31.5,31.5,3.0,72.0,18.0,10.0,10.0,18.0,34.0,15.0,15.0,0.0,8.949999999999989,89.0,22.5,13.802,747.1,32.22,13.995,20.0,-0.3,3.0,0.0,0.0,,,,,18.0,1.0,,,0.0,,,,,,,18.0,18.0,,,,,,,,,,,,,,,,,,0.0,13.760294,0.0,0.0,,0.0,0.0,0.0,1.18992,,,,,23.27000000000001
25.0,13.3,1.7,743.7,0.0,0.0,0.0,15.0,20.0,21.0,19.0,21.0,20.0,20.0,21.0,21.0,1.26429,17.0,20.0,1156.8169444444443,4164541.0,0.0,0.0,5.16458333333333,4.13166666666667,3.8734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1734.8,1691.8,1295.1,1223.3,0.0,0.0,0.0,0.0,743.0,2605.0,3.86,11.0,3.86,77.0,0.0,1156.81694444444,0.0,61.5,31.5,31.5,3.0,72.0,18.0,10.0,10.0,18.0,34.0,15.0,15.0,0.0,8.949999999999989,89.0,22.5,13.802,747.1,32.22,13.995,20.0,-0.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,18.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,18.0,18.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,743.7,4.444,0.0,13.760294,0.0,0.0,0.0,0.0,0.0,0.0,1.18992,,,0.0,,23.27000000000001
26.0,13.3,1.7,743.7,0.0,0.0,0.0,15.0,20.0,21.0,19.0,21.0,20.0,20.0,21.0,21.0,1.26429,17.0,20.0,1156.8169444444443,4164541.0,0.0,0.0,5.16458333333333,4.13166666666667,3.8734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1734.8,1691.8,1295.1,1223.3,0.0,0.0,0.0,0.0,743.0,2605.0,3.86,11.0,3.86,77.0,0.0,1156.81694444444,0.0,61.5,32.0,32.0,2.5,71.0,18.0,10.5,9.5,18.0,34.0,15.0,15.0,0.0,8.900000000000034,89.0,22.5,13.804,747.1,31.24,13.984,20.0,-0.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,18.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,18.0,18.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,743.7,4.444,0.0,13.7695717,0.0,0.0,0.0,0.0,0.0,0.0,1.18992,,,0.0,,22.339999999999964
27.0,13.3,1.7,743.7,0.0,0.0,0.0,15.0,20.0,21.0,19.0,21.0,20.0,20.0,21.0,21.0,1.26429,17.0,20.0,1156.8169444444443,4164541.0,0.0,0.0,5.16458333333333,4.13166666666667,3.8734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1734.8,1691.8,1295.1,1223.3,0.0,0.0,0.0,0.0,743.0,2605.0,3.86,11.0,3.86,77.0,0.0,1156.81694444444,0.0,61.5,32.0,32.0,2.5,71.0,18.0,10.5,9.5,18.0,34.0,15.0,15.0,0.0,8.900000000000034,89.0,22.5,13.804,747.1,31.24,13.984,20.0,-0.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,18.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,18.0,18.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,743.7,4.444,0.0,13.7695717,0.0,0.0,0.0,0.0,0.0,0.0,1.18992,,,0.0,,22.339999999999964
28.0,13.3,1.5,743.7,0.0,0.0,0.0,15.0,20.0,21.0,19.0,21.0,20.0,20.0,21.0,21.0,1.11555,17.0,20.0,1156.8177777777778,4164544.0,0.0,0.0,5.16458333333333,4.13166666666667,3.8734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1734.8,1691.8,1295.1,1223.3,0.0,0.0,0.0,0.0,743.0,2605.0,3.86,24.0,3.86,61.0,0.0,1156.81777777778,0.0,61.5,31.5,31.5,2.5,71.0,18.0,10.5,9.5,18.0,33.0,15.0,15.0,0.0,8.900000000000034,89.0,22.5,13.804,747.1,31.24,13.984,20.0,-0.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,18.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,18.0,18.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,743.7,4.444,0.0,13.7695717,0.0,0.0,0.0,0.0,0.0,0.0,1.1155500000000005,,,0.0,,22.339999999999964
29.0,13.3,1.5,743.7,0.0,0.0,0.0,15.0,20.0,21.0,19.0,21.0,20.0,20.0,21.0,21.0,1.11555,17.0,20.0,1156.8177777777778,4164544.0,0.0,0.0,5.16458333333333,4.13166666666667,3.8734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1734.8,1691.8,1295.1,1223.3,0.0,0.0,0.0,0.0,743.0,2605.0,3.86,24.0,3.86,61.0,0.0,1156.81777777778,0.0,61.5,31.5,31.5,2.0,70.0,18.0,10.5,9.5,18.0,33.0,15.0,15.0,0.0,8.79000000000002,89.0,22.5,13.806,747.1,31.49,13.985,20.0,-0.4,3.0,0.0,0.0,0.0,18.0,140.0,0.0,18.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,18.0,18.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,743.7,4.444,0.0,13.7695717,0.0,0.0,0.0,0.0,0.0,0.0,1.1155500000000005,,,0.0,,22.699999999999978
30.0,13.3,1.5,743.7,0.0,0.0,0.0,15.0,20.0,21.0,19.0,21.0,20.0,20.0,21.0,21.0,1.11555,17.0,20.0,1156.8183333333334,4164546.0,0.0,0.0,5.16458333333333,4.13166666666667,3.8734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1734.8,1691.8,1295.1,1223.3,0.0,0.0,0.0,0.0,743.0,2600.0,3.86,24.0,3.86,172.0,0.0,1156.81833333333,0.0,61.5,31.5,31.5,2.0,70.0,18.0,10.5,9.5,18.0,33.0,15.0,15.0,0.0,8.79000000000002,89.0,22.5,13.806,747.1,31.49,13.985,20.0,-0.4,3.0,0.0,0.0,0.0,18.0,140.0,0.0,18.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,18.0,18.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,743.7,4.444,0.0,13.7432035,0.0,0.0,0.0,0.0,0.0,0.0,1.1155500000000005,,,0.0,,22.699999999999978
31.0,13.3,1.5,743.7,0.0,0.0,0.0,15.0,20.0,21.0,19.0,21.0,20.0,20.0,21.0,21.0,1.11555,17.0,20.0,1156.8183333333334,4164546.0,0.0,0.0,5.16458333333333,4.13166666666667,3.8734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1734.8,1691.8,1295.1,1223.3,0.0,0.0,0.0,0.0,743.0,2600.0,3.86,24.0,3.86,172.0,0.0,1156.81833333333,0.0,61.5,31.5,31.5,2.0,70.0,18.0,10.5,9.5,18.0,33.0,15.0,15.0,0.0,8.720000000000027,89.0,22.5,13.804,747.1,31.56,13.978,20.0,-0.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,18.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,18.0,18.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,743.7,4.444,0.0,13.770548300000002,0.0,0.0,0.0,0.0,0.0,0.0,1.1155500000000005,,,0.0,,22.83999999999997
32.0,13.3,1.5,743.7,0.0,0.0,0.0,15.0,20.0,21.0,19.0,21.0,20.0,20.0,21.0,21.0,1.11555,17.0,20.0,1156.8183333333334,4164546.0,0.0,0.0,5.16458333333333,4.13166666666667,3.8734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1734.8,1691.8,1295.1,1223.3,0.0,0.0,0.0,0.0,743.0,2600.0,3.86,24.0,3.86,172.0,0.0,1156.81833333333,0.0,61.5,31.5,31.5,2.0,70.0,18.0,10.5,9.5,18.0,33.0,15.0,15.0,0.0,8.720000000000027,89.0,22.5,13.804,747.1,31.56,13.978,20.0,-0.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,18.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,18.0,18.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,743.7,4.442,0.0,13.770548300000002,0.0,0.0,0.0,0.0,0.0,0.0,1.1155500000000005,,,0.0,,22.83999999999997
33.0,13.3,1.5,743.6,0.0,0.0,0.0,15.0,20.0,21.0,19.0,21.0,20.0,20.0,21.0,21.0,1.1154,17.0,20.0,1156.818888888889,4164548.0,0.0,0.0,5.16388888888889,4.13111111111111,3.87291666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1734.8,1691.8,1295.1,1223.3,0.0,0.0,0.0,0.0,743.0,2600.0,3.86,20.0,3.86,61.0,0.0,1156.81888888889,0.0,61.5,31.5,31.5,2.0,70.0,18.0,10.5,9.5,18.0,33.0,15.0,15.0,0.0,8.720000000000027,89.0,22.5,13.804,747.1,31.56,13.978,20.0,-0.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,18.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,18.0,18.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,743.7,4.442,0.0,13.770548300000002,0.0,0.0,0.0,0.0,0.0,0.0,1.1154000000000002,,,0.0,,22.83999999999997
34.0,13.3,1.5,743.7,0.0,0.0,0.0,15.0,20.0,21.0,19.0,21.0,20.0,20.0,21.0,21.0,1.11555,17.0,20.0,1156.819166666667,4164549.0,0.0,0.0,5.16458333333333,4.13166666666667,3.8734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1734.8,1691.8,1295.1,1223.3,0.0,0.0,0.0,0.0,743.0,2600.0,3.86,12.0,3.86,64.0,0.0,1156.81916666667,0.0,61.5,31.5,31.5,1.5,70.0,17.5,10.5,9.5,17.5,33.0,15.0,15.0,0.0,8.720000000000027,89.0,22.5,13.804,747.1,31.56,13.978,20.0,-0.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,18.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,18.0,18.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,743.7,4.442,0.0,13.770548300000002,0.0,0.0,0.0,0.0,0.0,0.0,1.1155500000000005,,,0.0,,22.83999999999997
35.0,13.3,1.5,743.7,0.0,0.0,0.0,15.0,20.0,21.0,19.0,21.0,20.0,20.0,21.0,21.0,1.11555,17.0,20.0,1156.819166666667,4164549.0,0.0,0.0,5.16458333333333,4.13166666666667,3.8734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1734.8,1691.8,1295.1,1223.3,0.0,0.0,0.0,0.0,743.0,2600.0,3.86,12.0,3.86,64.0,0.0,1156.81916666667,0.0,61.5,31.5,31.5,1.5,70.0,17.5,10.5,9.5,17.5,33.0,15.0,15.0,0.0,8.600000000000023,89.0,22.5,13.806,747.1,31.05,13.984,20.0,-0.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,18.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,18.0,18.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,743.7,4.442,0.0,13.770548300000002,0.0,0.0,0.0,0.0,0.0,0.0,1.1155500000000005,,,0.0,,22.449999999999978
36.0,13.3,1.5,743.7,0.0,0.0,0.0,15.0,20.0,21.0,19.0,21.0,20.0,20.0,21.0,21.0,1.11555,17.0,20.0,1156.819166666667,4164549.0,0.0,0.0,5.16458333333333,4.13166666666667,3.8734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1734.8,1691.8,1295.1,1223.3,0.0,0.0,0.0,0.0,743.0,2600.0,3.86,12.0,3.86,64.0,0.0,1156.81916666667,0.0,61.5,31.5,31.5,1.5,70.0,17.5,10.5,9.5,17.5,33.0,15.0,15.0,0.0,8.600000000000023,89.0,22.5,13.806,747.1,31.05,13.984,20.0,-0.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,18.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,18.0,18.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,743.7,4.442,0.0,13.770548300000002,0.0,0.0,0.0,0.0,0.0,0.0,1.1155500000000005,,,0.0,,22.449999999999978
37.0,13.3,1.5,743.7,0.0,0.0,0.0,15.0,20.0,21.0,19.0,21.0,20.0,20.0,21.0,21.0,1.11555,17.0,20.0,1156.819166666667,4164549.0,0.0,0.0,5.16458333333333,4.13166666666667,3.8734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1734.8,1691.8,1295.1,1223.3,0.0,0.0,0.0,0.0,743.0,2600.0,3.86,12.0,3.86,64.0,0.0,1156.81916666667,0.0,61.5,31.5,31.5,1.5,70.0,17.5,10.5,9.5,17.5,33.0,15.0,15.0,0.0,8.600000000000023,89.0,22.5,13.806,747.1,31.05,13.984,20.0,-0.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,18.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,18.0,18.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,743.7,4.442,0.0,13.770548300000002,0.0,0.0,0.0,0.0,0.0,0.0,1.1155500000000005,,,0.0,,22.449999999999978
38.0,13.3,1.5,743.7,0.0,0.0,0.0,15.0,20.0,21.0,19.0,21.0,20.0,20.0,21.0,21.0,1.11555,17.0,20.0,1156.819166666667,4164549.0,0.0,0.0,5.16458333333333,4.13166666666667,3.8734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1734.8,1691.8,1295.1,1223.3,0.0,0.0,0.0,0.0,743.0,2600.0,3.86,12.0,3.86,64.0,0.0,1156.81916666667,0.0,61.5,31.5,31.5,1.5,70.0,17.5,10.5,9.5,17.5,33.0,15.0,15.0,0.0,8.600000000000023,89.0,22.5,13.806,747.1,31.05,13.984,20.0,-0.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,18.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,18.0,18.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,743.7,4.442,0.0,13.770548300000002,0.0,0.0,0.0,0.0,0.0,0.0,1.1155500000000005,,,0.0,,22.449999999999978
39.0,13.3,1.5,743.7,0.0,0.0,0.0,15.0,20.0,21.0,19.0,21.0,20.0,20.0,21.0,21.0,1.11555,17.0,20.0,1156.819166666667,4164549.0,0.0,0.0,5.16458333333333,4.13166666666667,3.8734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1734.8,1691.8,1295.1,1223.3,0.0,0.0,0.0,0.0,743.0,2600.0,3.86,12.0,3.86,64.0,0.0,1156.81916666667,0.0,61.5,31.5,31.5,1.5,70.0,17.5,10.5,9.5,17.5,33.0,15.0,15.0,0.0,8.600000000000023,89.0,22.5,13.806,747.1,31.05,13.984,20.0,-0.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,18.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,18.0,18.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,743.7,4.442,0.0,13.770548300000002,0.0,0.0,0.0,0.0,0.0,0.0,1.1155500000000005,,,0.0,,22.449999999999978
40.0,13.3,1.5,743.7,0.0,0.0,0.0,15.0,20.0,21.0,19.0,21.0,20.0,20.0,21.0,21.0,1.11555,17.0,20.0,1156.8208333333334,4164555.0,0.0,0.0,5.16458333333333,4.13166666666667,3.8734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1734.8,1691.8,1295.1,1223.3,0.0,0.0,0.0,0.0,743.0,2618.0,3.86,19.0,3.86,61.0,0.0,1156.82083333333,0.0,61.5,31.5,31.5,1.0,69.0,17.5,10.5,9.0,17.5,33.0,15.0,15.0,0.0,8.430000000000007,89.0,22.5,13.808,747.1,30.6,13.989,20.0,-0.3,3.0,,,0.0,18.0,140.0,0.0,,,0.0,825.6,,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,,,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,743.7,4.442,,,,0.0,0.0,0.0,0.0,0.0,1.1155500000000005,,,0.0,,22.169999999999995
41.0,13.3,1.5,743.7,0.0,0.0,0.0,15.0,20.0,21.0,19.0,21.0,20.0,20.0,21.0,21.0,1.11555,17.0,20.0,1156.8208333333334,4164555.0,0.0,0.0,5.16458333333333,4.13166666666667,3.8734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1734.8,1691.8,1295.1,1223.3,0.0,0.0,0.0,0.0,743.0,2618.0,3.86,19.0,3.86,61.0,0.0,1156.82083333333,0.0,61.5,31.5,31.5,1.0,69.0,17.5,10.5,9.0,17.5,33.0,15.0,15.0,0.0,8.430000000000007,89.0,22.5,13.808,747.1,30.6,13.989,20.0,-0.3,3.0,0.0,0.0,,,,,18.0,1.0,,,0.0,,,,,,,18.0,18.0,,,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,,,,,,0.0,13.770548300000002,0.0,0.0,0.0,0.0,0.0,0.0,1.1155500000000005,,,0.0,,22.169999999999995
42.0,13.3,1.5,743.7,0.0,0.0,0.0,15.0,20.0,21.0,19.0,21.0,20.0,20.0,21.0,21.0,1.11555,17.0,20.0,1156.8208333333334,4164555.0,0.0,0.0,5.16458333333333,4.13166666666667,3.8734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1734.8,1691.8,1295.1,1223.3,0.0,0.0,0.0,0.0,743.0,2618.0,3.86,19.0,3.86,61.0,0.0,1156.82083333333,0.0,61.5,31.5,31.5,1.0,69.0,17.5,10.5,9.0,17.5,33.0,15.0,15.0,0.0,8.430000000000007,89.0,22.5,13.808,747.1,30.6,13.989,20.0,-0.3,3.0,0.0,0.0,0.0,18.0,140.0,0.0,18.0,1.0,0.0,825.6,0.0,0.0,0.6000000000000001,9.0,0.0,30.0,0.0,18.0,18.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,743.7,4.442,0.0,13.770548300000002,0.0,0.0,0.0,0.0,0.0,0.0,1.1155500000000005,,,0.0,,22.169999999999995
