time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery Inlet Temperature (℃),[BMS] Battery management (),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Battery Pack B01 (℃),[BMS] Battery Pack B02 (℃),[BMS] Battery Pack B03 (℃),[BMS] Battery Pack B04 (℃),[BMS] Battery Pack B05 (℃),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℃),[BMS] Battery temperature PRA (℃),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Coolant temperature 2 (℃),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Evaporator Temperature (℃),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Indoor Temperature (℃),[HVAC] Interior temperature: driver legs vent (℃),[HVAC] Interior temperature: driver vent (℃),[HVAC] Interior temperature: front (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[HVAC] Outside temperature (℃),[HVAC] Real Vehicle Speed (km/h),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Temperature (℃),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] LDC Temperature (℃),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℃),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℃),[VCMS] DC Inlet Temperature 2 (℃),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),[VCS] Vehicle speed (high res.) (km/h),Average speed (km/h),DC Charger Power (kW),Distance travelled (km),Distance travelled (Today) (km),Distance travelled (total) (km),Distance travelled (Week) (km),Energy costs ($),Energy used (kWh),EV Instant Energy Consumption (distance/kWh) (km/kWh),EV Instant Energy Consumption (kWh) (kWh),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),12V device load (A)
80.0,13.4,-1.0,681.7,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.6817,24.0,34.0,1211.9569444444444,4363045.0,0.0,0.0,4.73402777777778,3.78722222222222,3.55052083333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2541.0,3.54,143.0,3.54,64.0,0.0,1211.95694444444,0.0,27.0,27.5,27.5,17.0,54.0,23.0,21.5,19.5,23.0,24.0,21.0,21.0,0.0,0.7400000000000091,87.0,27.0,13.805,682.8000000000001,24.88,13.906,31.0,-0.6000000000000001,0.0,0.0,0.0,1.21,22.0,157.0,0.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.6,1.466,0.0,13.760294,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.80183429244342,27.526568606379623,0.0,-0.0003693905445388,-0.6817000000000001,0.0,0.0,24.13999999999999
81.0,13.3,-1.0,681.7,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,23.0,-0.6817,24.0,34.0,1211.9575,4363047.0,0.0,0.0,4.73402777777778,3.78722222222222,3.55052083333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2496.0,3.54,143.0,3.54,85.0,0.0,1211.9575,0.0,27.0,27.5,27.5,17.0,54.0,23.0,21.5,19.5,23.0,24.0,21.0,21.0,0.0,0.75,87.0,27.0,13.805,683.5,24.83,13.916,31.0,-0.6000000000000001,0.0,0.0,0.0,1.21,22.0,157.0,0.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.6,1.466,0.0,13.760294,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.801438513000456,27.526176745545005,0.0,-0.0003918608346194,-0.6817000000000001,0.0,0.0,24.08
82.0,13.3,-1.0,681.7,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,23.0,-0.6817,24.0,34.0,1211.9575,4363047.0,0.0,0.0,4.73402777777778,3.78722222222222,3.55052083333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2496.0,3.54,143.0,3.54,85.0,0.0,1211.9575,0.0,27.0,27.5,27.5,17.0,54.0,23.0,21.5,19.5,23.0,24.0,21.0,21.0,0.0,0.75,87.0,27.0,13.805,683.5,24.83,13.916,31.0,-0.6000000000000001,0.0,0.0,0.0,1.21,22.0,157.0,0.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.7,1.466,0.0,13.7612706,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.801438513000456,27.526176745545005,0.0,-0.0003918608346194,-0.6817000000000001,0.0,0.0,24.08
83.0,13.3,-1.0,681.7,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.6817,24.0,34.0,1211.9580555555556,4363049.0,0.0,0.0,4.73402777777778,3.78722222222222,3.55052083333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2496.0,3.54,143.0,3.54,64.0,0.0,1211.95805555556,0.0,27.0,27.5,27.5,17.0,54.0,23.0,21.5,19.5,23.0,24.0,21.0,21.0,0.0,0.7200000000000273,87.0,27.0,13.805,683.5,24.81,13.913,31.0,-0.5,0.0,0.0,0.0,1.21,22.0,157.0,0.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.7,1.466,0.0,13.7612706,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.80106538234333,27.525807309250823,0.0,-0.0003694362941833,-0.6817000000000001,0.0,0.0,24.08999999999997
84.0,13.3,-1.0,681.7,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.6817,24.0,34.0,1211.9580555555556,4363049.0,0.0,0.0,4.73402777777778,3.78722222222222,3.55052083333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2496.0,3.54,143.0,3.54,64.0,0.0,1211.95805555556,0.0,27.0,27.5,27.5,17.0,54.0,23.0,21.5,19.5,23.0,24.0,21.0,21.0,0.0,0.7200000000000273,87.0,27.0,13.805,683.5,24.81,13.913,31.0,-0.5,0.0,0.0,0.0,1.21,22.0,157.0,0.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.7,1.466,0.0,13.7612706,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.80106538234333,27.525807309250823,0.0,-0.0003694362941833,-0.6817000000000001,0.0,0.0,24.08999999999997
85.0,13.3,-1.0,681.7,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.6817,24.0,34.0,1211.9586111111112,4363051.0,0.0,0.0,4.73402777777778,3.78722222222222,3.55052083333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2496.0,3.54,21.0,3.54,78.0,0.0,1211.95861111111,0.0,27.0,27.5,27.5,17.0,54.0,23.0,21.5,19.5,23.0,24.0,21.0,21.0,0.0,0.7300000000000182,87.0,27.0,13.804,683.5,24.98,13.906,31.0,-0.6000000000000001,0.0,0.0,0.0,1.21,22.0,157.0,0.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.7,1.466,0.0,13.7612706,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.80069273397324,27.525438350468555,0.0,-0.0003689587822694,-0.6817000000000001,0.0,0.0,24.249999999999982
86.0,13.3,-1.0,681.7,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.6817,24.0,34.0,1211.9586111111112,4363051.0,0.0,0.0,4.73402777777778,3.78722222222222,3.55052083333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2496.0,3.54,21.0,3.54,78.0,0.0,1211.95861111111,0.0,27.0,27.5,27.5,17.0,54.0,23.0,21.5,19.5,23.0,24.0,21.0,21.0,0.0,0.7300000000000182,87.0,27.0,13.804,683.5,24.98,13.906,31.0,-0.6000000000000001,0.0,0.0,0.0,1.21,22.0,157.0,0.0,25.0,1.0,40.2,825.6,0.0,20.200000000000003,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.7,1.466,0.0,13.770548300000002,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.80069273397324,27.525438350468555,0.0,-0.0003689587822694,-0.6817000000000001,0.0,0.0,24.249999999999982
87.0,13.3,-1.1,681.7,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.74987,24.0,34.0,1211.9591666666668,4363053.0,0.0,0.0,4.73402777777778,3.78722222222222,3.55052083333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2496.0,3.54,21.0,3.54,85.0,0.0,1211.95916666667,0.0,27.0,27.5,27.5,17.0,54.0,23.0,21.5,19.5,23.0,24.0,21.0,21.0,0.0,0.7300000000000182,87.0,27.0,13.805,683.5,24.05,13.904,31.0,-0.6000000000000001,0.0,0.0,0.0,1.21,22.0,157.0,0.0,25.0,1.0,40.2,825.6,0.0,20.200000000000003,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.7,1.466,0.0,13.770548300000002,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.800275748120608,27.52502549318872,0.0,-0.0004128572798319,-0.7498700000000001,0.0,0.0,23.319999999999983
88.0,13.3,-1.1,681.7,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.74987,24.0,34.0,1211.9591666666668,4363053.0,0.0,0.0,4.73402777777778,3.78722222222222,3.55052083333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2496.0,3.54,21.0,3.54,85.0,0.0,1211.95916666667,0.0,27.0,27.5,27.5,17.0,54.0,23.0,21.5,19.5,23.0,24.0,21.0,21.0,0.0,0.7300000000000182,87.0,27.0,13.805,683.5,24.05,13.904,31.0,-0.6000000000000001,0.0,0.0,0.0,1.21,22.0,157.0,0.0,25.0,1.0,40.2,825.6,0.0,20.200000000000003,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.7,1.466,0.0,13.7695717,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.800275748120608,27.52502549318872,0.0,-0.0004128572798319,-0.7498700000000001,0.0,0.0,23.319999999999983
89.0,13.3,-1.0,681.7,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,23.0,-0.6817,24.0,34.0,1211.959722222222,4363055.0,0.0,0.0,4.73402777777778,3.78722222222222,3.55052083333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2494.0,3.54,21.0,3.54,85.0,0.0,1211.95972222222,0.0,27.0,27.5,27.5,17.0,54.0,23.0,21.5,19.5,23.0,24.0,21.0,21.0,0.0,0.7300000000000182,87.0,27.0,13.805,683.5,24.83,13.905,31.0,-0.6000000000000001,0.0,0.0,0.0,1.21,22.0,157.0,0.0,25.0,1.0,40.2,825.6,0.0,20.200000000000003,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.7,1.466,0.0,13.7695717,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.79990304851338,27.524656483676612,0.0,-0.0003690095121111,-0.6817000000000001,0.0,0.0,24.09999999999998
90.0,13.3,-1.0,681.7,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,23.0,-0.6817,24.0,34.0,1211.959722222222,4363055.0,0.0,0.0,4.73402777777778,3.78722222222222,3.55052083333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2494.0,3.54,21.0,3.54,85.0,0.0,1211.95972222222,0.0,27.0,27.5,27.5,17.0,54.0,23.0,21.5,19.5,23.0,24.0,21.0,21.0,0.0,0.7300000000000182,87.0,27.0,13.805,683.5,24.83,13.905,31.0,-0.6000000000000001,0.0,0.0,0.0,1.21,22.0,157.0,0.0,25.0,1.0,40.2,825.6,0.0,20.200000000000003,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.7,1.466,0.0,13.760294,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.79990304851338,27.524656483676612,0.0,-0.0003690095121111,-0.6817000000000001,0.0,0.0,24.09999999999998
91.0,13.4,-1.1,681.7,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.74987,24.0,34.0,1211.9602777777775,4363057.0,0.0,0.0,4.73402777777778,3.78722222222222,3.55052083333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2494.0,3.54,84.0,3.54,85.0,0.0,1211.96027777778,0.0,27.0,27.5,27.5,17.0,54.0,23.0,21.5,19.5,23.0,24.0,21.0,21.0,0.0,0.7200000000000273,87.0,27.0,13.805,683.5,24.09,13.914,32.0,-0.6000000000000001,0.0,0.0,0.0,1.21,22.0,157.0,0.0,25.0,1.0,40.2,825.6,0.0,20.200000000000003,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.7,1.466,0.0,13.770548300000002,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.799491158005942,27.524248671293012,0.0,-0.0004078123835988,-0.7498700000000001,0.0,0.0,23.369999999999973
92.0,13.4,-1.1,681.7,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.74987,24.0,34.0,1211.9602777777775,4363057.0,0.0,0.0,4.73402777777778,3.78722222222222,3.55052083333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2494.0,3.54,84.0,3.54,85.0,0.0,1211.96027777778,0.0,27.0,27.5,27.5,17.0,54.0,23.0,21.5,19.5,23.0,24.0,21.0,21.0,0.0,0.7200000000000273,87.0,27.0,13.805,683.5,24.09,13.914,32.0,-0.6000000000000001,0.0,0.0,0.0,1.21,22.0,157.0,0.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.7,1.467,0.0,13.770548300000002,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.799491158005942,27.524248671293012,0.0,-0.0004078123835988,-0.7498700000000001,0.0,0.0,23.369999999999973
93.0,13.3,-1.0,681.7,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.6817,24.0,34.0,1211.9608333333333,4363059.0,0.0,0.0,4.73402777777778,3.78722222222222,3.55052083333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2494.0,3.54,143.0,3.54,85.0,0.0,1211.96083333333,0.0,27.0,27.5,27.5,17.0,54.0,23.0,21.5,19.5,23.0,24.0,21.0,21.0,0.0,0.7200000000000273,87.0,27.0,13.805,683.5,25.08,13.906,31.0,-0.6000000000000001,0.0,0.0,0.0,1.21,22.0,157.0,0.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.7,1.467,0.0,13.770548300000002,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.799113827280365,27.523875076515218,0.0,-0.0003735947778,-0.6817000000000001,0.0,0.0,24.35999999999997
94.0,13.3,-1.0,681.7,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.6817,24.0,34.0,1211.9608333333333,4363059.0,0.0,0.0,4.73402777777778,3.78722222222222,3.55052083333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2494.0,3.54,143.0,3.54,85.0,0.0,1211.96083333333,0.0,27.0,27.5,27.5,17.0,54.0,23.0,21.5,19.5,23.0,24.0,21.0,21.0,0.0,0.7200000000000273,87.0,27.0,13.805,683.5,25.08,13.906,31.0,-0.6000000000000001,0.0,0.0,0.0,1.21,22.0,157.0,0.0,25.0,1.0,40.2,825.6,0.0,20.200000000000003,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.7,1.466,0.0,13.7612706,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.799113827280365,27.523875076515218,0.0,-0.0003735947778,-0.6817000000000001,0.0,0.0,24.35999999999997
95.0,13.3,-1.1,681.7,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,23.0,-0.74987,24.0,34.0,1211.961388888889,4363061.0,0.0,0.0,4.73402777777778,3.78722222222222,3.55052083333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2494.0,3.54,23.0,3.54,64.0,0.0,1211.96138888889,0.0,27.0,27.5,27.5,17.0,54.0,23.0,21.5,19.5,23.0,24.0,21.0,21.0,0.0,0.7200000000000273,87.0,27.0,13.804,683.5,24.51,13.904,32.0,-0.5,0.0,0.0,0.0,1.21,22.0,157.0,0.0,25.0,1.0,40.2,825.6,0.0,20.200000000000003,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.7,1.466,0.0,13.7612706,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.798689391928168,27.523454843493234,0.0,-0.0004202330219816,-0.7498700000000001,0.0,0.0,23.789999999999974
96.0,13.3,-1.1,681.7,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,23.0,-0.74987,24.0,34.0,1211.961388888889,4363061.0,0.0,0.0,4.73402777777778,3.78722222222222,3.55052083333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2494.0,3.54,23.0,3.54,64.0,0.0,1211.96138888889,0.0,27.0,27.5,27.5,17.0,54.0,23.0,21.5,19.5,23.0,24.0,21.0,21.0,0.0,0.7200000000000273,87.0,27.0,13.804,683.5,24.51,13.904,32.0,-0.5,0.0,0.0,0.0,1.21,22.0,157.0,0.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.7,1.467,0.0,13.7588291,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.798689391928168,27.523454843493234,0.0,-0.0004202330219816,-0.7498700000000001,0.0,0.0,23.789999999999974
97.0,13.3,-1.0,681.7,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.6817,24.0,34.0,1211.9619444444445,4363063.0,0.0,0.0,4.73402777777778,3.78722222222222,3.55052083333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2494.0,3.54,24.0,3.54,85.0,0.0,1211.96194444444,0.0,27.0,27.5,27.5,17.0,54.0,23.0,21.5,19.5,23.0,24.0,21.0,21.0,0.0,0.4499999999999886,87.0,27.0,13.788,683.5,24.58,13.891,32.0,-0.6000000000000001,0.0,0.0,0.0,1.21,22.0,157.0,0.0,25.0,1.0,40.2,825.6,0.0,20.1,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.7,1.467,0.0,13.7588291,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.798306445657936,27.52307568877023,0.0,-0.000379154723,-0.6817000000000001,0.0,0.0,24.13000000000001
98.0,13.3,-1.0,681.7,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.6817,24.0,34.0,1211.9619444444445,4363063.0,0.0,0.0,4.73402777777778,3.78722222222222,3.55052083333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2494.0,3.54,24.0,3.54,85.0,0.0,1211.96194444444,0.0,27.0,27.5,27.5,17.0,54.0,23.0,21.5,19.5,23.0,24.0,21.0,21.0,0.0,0.4499999999999886,87.0,27.0,13.788,683.5,24.58,13.891,32.0,-0.6000000000000001,0.0,0.0,0.0,1.21,22.0,157.0,0.0,25.0,1.0,40.2,825.6,0.0,20.200000000000003,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.7,1.466,0.0,13.770548300000002,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.798306445657936,27.52307568877023,0.0,-0.000379154723,-0.6817000000000001,0.0,0.0,24.13000000000001
99.0,13.3,-1.0,681.7,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.6817,24.0,34.0,1211.9625,4363065.0,0.0,0.0,4.73402777777778,3.78722222222222,3.55052083333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2494.0,3.54,24.0,3.54,85.0,0.0,1211.9625,0.0,27.0,27.5,27.5,17.0,54.0,23.0,21.5,19.0,23.0,24.0,21.0,21.0,0.0,0.5699999999999932,87.0,27.0,13.788,683.5,24.79,13.905,32.0,-0.6000000000000001,0.0,0.0,0.0,1.21,22.0,157.0,0.0,25.0,1.0,40.2,825.6,0.0,20.200000000000003,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.7,1.466,0.0,13.760294,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.79792794959821,27.52270094019625,0.0,-0.0003747485739861,-0.6817000000000001,0.0,0.0,24.220000000000006
100.0,13.3,-1.0,681.7,0.0,0.0,0.0,21.0,20.0,24.0,23.0,24.0,24.0,23.0,23.0,24.0,-0.6817,24.0,34.0,1211.9625,4363065.0,0.0,0.0,4.73402777777778,3.78722222222222,3.55052083333333,24.0,1794.2,1792.6,1339.7,1296.0,0.0,0.0,0.0,0.0,680.0,2494.0,3.54,24.0,3.54,85.0,0.0,1211.9625,0.0,27.0,27.5,27.5,17.0,54.0,23.0,21.5,19.0,23.0,24.0,21.0,21.0,0.0,0.5699999999999932,87.0,27.0,13.788,683.5,24.79,13.905,32.0,-0.6000000000000001,0.0,0.0,0.0,1.21,22.0,157.0,0.0,25.0,1.0,40.2,825.6,0.0,20.200000000000003,5.800000000000001,9.0,0.0,30.0,0.0,25.0,25.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,681.7,1.466,0.0,13.760294,0.0,0.0,0.0,0.0,213.1121,404.422139,213.1121,27.79792794959821,27.52270094019625,0.0,-0.0003747485739861,-0.6817000000000001,0.0,0.0,24.220000000000006
