time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (hp),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] OBC AC Current A (RMS) (A),[ICCU] OBC AC Current B (RMS) (A),[ICCU] OBC AC Frequency (Hz),[ICCU] OBC AC Total Current (RMS) (A),[ICCU] OBC AC Voltage A (RMS) (V),[ICCU] OBC AC Voltage B (RMS) (V),[ICCU] OBC DC Current A (RMS) (A),[ICCU] OBC DC Current B (RMS) (A),[ICCU] OBC DC Current Total (RMS) (A),[ICCU] OBC DC Voltage (V),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (hp),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),Average speed (mph),DC Charger Power (hp),Distance travelled (total) (miles),EV Instant Energy Consumption (km/kWh),EV Instant Energy Consumption [kWh/100km] (mi/kWh),Hybrid/EV Charger Power (hp),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[ICCU] OBC Temperature A (℃),[ICCU] OBC Temperature B (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),HV EV Battery Power (kW),12V device load (A)
284.0,13.3,11.9,736.1,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,11.9097279227191,66.2,89.6,998.288333333333,3593838.0,0.0,0.0,5.11180555555556,4.08944444444444,3.83385416666667,1565.3,1525.4,1170.4,1104.1,0.0,884.0,0.0,0.0,734.0,2408.0,3.82,24.0,3.82,149.0,0.0,998.288333333333,0.0,61.5,68.9,68.0,55.0,71.6,74.3,71.6,59.9,2.06,91.0,13.811,739.0,30.08,13.952,,,,,,,,,,,11.4,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,736.3,4.444,50.7806,13.7705483,8.87922726841495,0.0,0.69176275638811,1.25576653701829,0.780296908873589,0.0,0.0397982830362493,15.0,19.0,19.0,19.0,20.500000000000004,21.999999999999996,24.0,15.5,20.0,21.0,,,8.4981831106339,10.99764873140857,1.113046275028469,5.373516630858546,28.02
285.0,13.3,11.9,736.1,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,11.9097279227191,66.2,89.6,998.288333333333,3593838.0,0.0,0.0,5.11180555555556,4.08944444444444,3.83385416666667,1565.3,1525.4,1170.4,1104.1,0.0,884.0,0.0,0.0,734.0,2408.0,3.82,24.0,3.82,149.0,0.0,998.288333333333,0.0,61.5,68.9,68.0,55.0,71.6,74.3,71.6,59.9,2.06,91.0,13.811,739.0,30.08,13.952,,,,,,,,,,,11.4,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,736.1,4.444,47.8021225,13.7305077,8.87922726841495,0.0,0.69176275638811,1.25576653701829,0.780296908873589,0.0,0.0397982830362493,15.0,19.0,19.0,19.0,20.500000000000004,21.999999999999996,24.0,15.5,20.0,21.0,,,12.872247946989575,10.99764873140857,1.113046275028469,5.373516630858546,28.02
286.0,13.3,7.0,736.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,7.00952924801028,66.2,89.6,998.288888888889,3593840.0,0.0,0.0,5.11458333333333,4.09166666666667,3.8359375,1565.3,1525.4,1170.4,1104.1,0.0,1082.0,0.0,0.0,735.0,2408.0,3.82,24.0,3.82,112.0,0.0,998.288888888889,0.0,61.5,68.9,68.0,55.0,71.6,74.3,72.5,59.9,2.05000000000001,91.0,13.782,740.3,24.31,13.948,,,,,,,,,,,-16.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,736.1,4.444,47.8021225,13.7305077,8.87369015157216,0.0,0.696141251946273,2.52157889632431,1.56683600038794,0.0,0.0434037294698102,15.0,19.0,19.0,19.0,20.500000000000004,22.5,24.0,15.5,20.0,21.0,,,12.872247946989575,12.997221228028314,1.1200912743815532,8.886054975106264,22.259999999999987
287.0,13.3,7.0,736.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,7.00952924801028,66.2,89.6,998.288888888889,3593840.0,0.0,0.0,5.11458333333333,4.09166666666667,3.8359375,1565.3,1525.4,1170.4,1104.1,0.0,1082.0,0.0,0.0,735.0,2408.0,3.82,24.0,3.82,112.0,0.0,998.288888888889,0.0,61.5,68.9,68.0,55.0,71.6,74.3,72.5,59.9,2.05000000000001,91.0,13.782,740.3,24.31,13.948,,,,,,,,,,,-16.2,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,737.0,4.444,27.53871,13.7705483,8.87369015157216,0.0,0.696141251946273,2.52157889632431,1.56683600038794,0.0,0.0434037294698102,15.0,19.0,19.0,19.0,20.500000000000004,22.5,24.0,15.5,20.0,21.0,,,12.825382966600056,12.997221228028314,1.1200912743815532,8.886054975106264,22.259999999999987
288.0,13.3,3.3,736.9,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,3.30628706031112,66.2,89.6,998.289444444444,3593842.0,0.0,0.0,5.11736111111111,4.09388888888889,3.83802083333333,1565.3,1525.4,1170.4,1104.1,0.0,907.0,0.0,0.0,735.0,2408.0,3.84,12.0,3.82,78.0,0.0,998.289444444444,0.0,61.5,68.9,68.0,55.0,71.6,74.3,72.5,59.9,1.99000000000001,91.0,13.796,740.3,32.04,13.942,,,,,,,,,,,-101.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,737.0,4.444,27.53871,13.7705483,8.85950563229229,0.0,0.699898323029618,4.52345410955806,2.8107432035102,0.0,0.0434037294698102,15.0,19.0,19.0,19.0,20.500000000000004,22.5,23.000000000000004,15.5,20.0,21.0,,,12.825382966600056,10.99764873140857,1.1261364017546553,2.4655384491507233,30.04999999999999
289.0,13.3,3.3,736.9,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,3.30628706031112,66.2,89.6,998.289444444444,3593842.0,0.0,0.0,5.11736111111111,4.09388888888889,3.83802083333333,1565.3,1525.4,1170.4,1104.1,0.0,907.0,0.0,0.0,735.0,2408.0,3.84,12.0,3.82,78.0,0.0,998.289444444444,0.0,61.5,68.9,68.0,55.0,71.6,74.3,72.5,59.9,1.99000000000001,91.0,13.796,740.3,32.04,13.942,,,,,,,,,,,-101.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,736.7,4.444,33.00739,13.750528,8.85950563229229,0.0,0.699898323029618,4.52345410955806,2.8107432035102,0.0,0.0434037294698102,15.0,19.0,19.0,19.0,20.500000000000004,22.5,23.000000000000004,15.5,20.0,21.0,,,7.99828998647896,10.99764873140857,1.1261364017546553,2.4655384491507233,30.04999999999999
290.0,13.4,6.8,736.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,64.4,66.2,6.80925698378141,66.2,89.6,998.29,3593844.0,0.0,0.0,5.11458333333333,4.09166666666667,3.8359375,1565.3,1525.4,1170.4,1104.1,0.0,853.0,0.0,0.0,735.0,2408.0,3.82,9.0,3.82,181.0,0.0,998.29,0.0,61.5,68.9,68.0,55.0,71.6,74.3,72.5,59.9,2.04000000000002,91.0,13.79,740.3,24.16,13.946,,,,,,,,,,,-69.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,736.7,4.444,33.00739,13.750528,8.84149753674601,0.0,0.703262312746339,1.99672537039256,1.24070724012619,0.0,,15.0,19.0,19.0,19.0,20.500000000000004,22.5,23.000000000000004,15.5,20.0,21.0,,,7.99828998647896,9.997862483098704,1.1315490612088595,2.464200119147107,22.11999999999998
291.0,13.4,6.8,736.5,0.0,0.0,0.0,20.0,66.2,66.2,66.2,64.4,66.2,6.80925698378141,66.2,89.6,998.29,3593844.0,0.0,0.0,5.11458333333333,4.09166666666667,3.8359375,1565.3,1525.4,1170.4,1104.1,0.0,853.0,0.0,0.0,735.0,2408.0,3.82,9.0,3.82,181.0,0.0,998.29,0.0,61.5,68.9,68.0,55.0,71.6,74.3,72.5,59.9,2.04000000000002,91.0,13.79,740.3,24.16,13.946,,,,,,,,,,,-69.1,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,736.4,4.444,37.3530375,13.7695717,8.84149753674601,0.0,0.703262312746339,1.99672537039256,1.24070724012619,0.0,,15.0,19.0,19.0,19.0,20.500000000000004,22.5,23.000000000000004,15.5,20.0,21.0,,,7.99828998647896,9.997862483098704,1.1315490612088595,2.464200119147107,22.11999999999998
292.0,13.4,8.1,736.4,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,8.10992540775902,66.2,89.6,998.290555555556,3593846.0,0.0,0.0,5.11388888888889,4.09111111111111,3.83541666666667,1565.3,1525.4,1170.4,1104.1,0.0,970.0,0.0,0.0,735.0,2408.0,3.82,24.0,3.82,64.0,0.0,998.290555555556,0.0,61.5,68.9,68.0,56.0,71.6,74.3,72.5,59.9,2.01999999999998,91.0,13.812,740.0,24.11,13.943,,,,,,,,,,,-4.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,736.4,4.444,37.3530375,13.7695717,8.83183865460236,0.0,0.7074274179072,2.01178908403243,1.25006739493432,0.0,,15.0,19.0,19.0,19.0,20.500000000000004,22.5,24.0,15.5,20.0,21.0,,,7.99828998647896,11.997434979718449,1.1382507154126849,5.077056257331582,22.090000000000018
293.0,13.4,8.1,736.4,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,8.10992540775902,66.2,89.6,998.290555555556,3593846.0,0.0,0.0,5.11388888888889,4.09111111111111,3.83541666666667,1565.3,1525.4,1170.4,1104.1,0.0,970.0,0.0,0.0,735.0,2408.0,3.82,24.0,3.82,64.0,0.0,998.290555555556,0.0,61.5,68.9,68.0,56.0,71.6,74.3,72.5,59.9,2.01999999999998,91.0,13.812,740.0,24.11,13.943,,,,,,,,,,,-4.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,736.1,4.443,37.987795,13.7705483,8.83183865460236,0.0,0.7074274179072,2.01178908403243,1.25006739493432,0.0,,15.0,19.0,19.0,19.0,20.500000000000004,22.5,24.0,15.5,20.0,21.0,,,13.559600992702613,11.997434979718449,1.1382507154126849,5.077056257331582,22.090000000000018
294.0,13.3,10.6,736.1,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,10.6086652084725,66.2,89.6,998.291111111111,3593848.0,0.0,0.0,5.11180555555556,4.08944444444444,3.83385416666667,1565.3,1525.5,1170.4,1104.1,0.0,1268.0,0.0,0.0,734.0,2407.0,3.82,12.0,3.82,64.0,0.0,998.291111111111,0.0,61.5,68.9,68.0,56.0,71.6,74.3,72.5,59.9,2.01999999999998,91.0,13.81,739.5,24.15,13.944,,,,,,,,,,,0.6,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,736.1,4.443,37.987795,13.7705483,8.83964711966157,0.0,0.713068596756056,2.05058274998526,1.27417265394109,0.0,,15.0,19.0,19.0,19.0,20.500000000000004,22.5,24.0,15.5,20.0,21.0,,,13.559600992702613,15.99657997295792,1.1473273721804942,7.911010595430649,22.130000000000017
295.0,13.3,10.6,736.1,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,10.6086652084725,66.2,89.6,998.291111111111,3593848.0,0.0,0.0,5.11180555555556,4.08944444444444,3.83385416666667,1565.3,1525.5,1170.4,1104.1,0.0,1268.0,0.0,0.0,734.0,2407.0,3.82,12.0,3.82,64.0,0.0,998.291111111111,0.0,61.5,68.9,68.0,56.0,71.6,74.3,72.5,59.9,2.01999999999998,91.0,13.81,739.5,24.15,13.944,,,,,,,,,,,0.6,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,737.0,4.444,30.175395,13.760294,8.83964711966157,0.0,0.713068596756056,2.05058274998526,1.27417265394109,0.0,,15.0,19.0,19.0,19.0,20.500000000000004,22.5,24.0,15.5,20.0,21.0,,,17.261934443475077,15.99657997295792,1.1473273721804942,7.911010595430649,22.130000000000017
296.0,13.4,-1.9,737.3,0.0,0.0,0.0,20.0,66.2,66.2,66.2,64.4,66.2,-1.90465313503252,66.2,89.6,998.291666666667,3593850.0,0.0,0.0,5.12013888888889,4.09611111111111,3.84010416666667,1565.3,1525.5,1170.4,1104.1,0.0,1328.0,0.0,0.0,736.0,2407.0,3.84,24.0,3.82,61.0,0.0,998.291666666666,0.0,61.5,68.9,68.0,56.0,71.6,74.3,72.5,59.9,1.98000000000002,91.0,13.812,740.8,24.97,13.954,,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,737.0,4.444,30.175395,13.760294,8.84699361980015,0.0,0.718449521599415,-11.4214737984253,-7.09697259560131,0.0,,15.0,19.0,19.0,19.0,20.500000000000004,22.5,24.0,15.5,20.0,21.0,,,17.261934443475077,15.99657997295792,1.1559852802534587,7.9239072300108875,22.98999999999998
297.0,13.4,-1.9,737.3,0.0,0.0,0.0,20.0,66.2,66.2,66.2,64.4,66.2,-1.90465313503252,66.2,89.6,998.291666666667,3593850.0,0.0,0.0,5.12013888888889,4.09611111111111,3.84010416666667,1565.3,1525.5,1170.4,1104.1,0.0,1328.0,0.0,0.0,736.0,2407.0,3.84,24.0,3.82,61.0,0.0,998.291666666666,0.0,61.5,68.9,68.0,56.0,71.6,74.3,72.5,59.9,1.98000000000002,91.0,13.812,740.8,24.97,13.954,,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,737.5,4.444,22.2165125,13.7705483,8.84699361980015,0.0,0.718449521599415,-11.4214737984253,-7.09697259560131,0.0,,15.0,19.0,19.0,19.0,20.500000000000004,22.5,24.0,15.5,20.0,21.0,,,11.997434979718449,15.99657997295792,1.1559852802534587,7.9239072300108875,22.98999999999998
298.0,13.4,-3.9,737.7,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,-3.91167218163185,66.2,89.6,998.292222222222,3593852.0,0.0,0.0,5.12291666666667,4.09833333333333,3.8421875,1565.3,1525.5,1170.4,1104.1,0.0,1123.0,0.0,0.0,736.0,2407.0,3.84,24.0,3.82,2.0,0.0,998.292222222222,0.0,61.5,68.9,68.0,56.0,71.6,74.3,72.5,59.9,1.95999999999998,91.0,13.813,740.9,27.11,13.943,,,,,,,,,,,-13.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,737.5,4.444,22.2165125,13.7705483,8.84168417178942,0.0,0.723009198744609,-4.51854864217613,-2.80769508833763,0.0,,15.0,19.0,19.0,19.0,20.500000000000004,22.5,23.000000000000004,15.5,20.0,21.0,,,11.997434979718449,12.997221228028314,1.1633218007800759,-2.9169814926412005,25.15000000000002
299.0,13.4,-3.9,737.7,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,-3.91167218163185,66.2,89.6,998.292222222222,3593852.0,0.0,0.0,5.12291666666667,4.09833333333333,3.8421875,1565.3,1525.5,1170.4,1104.1,0.0,1123.0,0.0,0.0,736.0,2407.0,3.84,24.0,3.82,2.0,0.0,998.292222222222,0.0,61.5,68.9,68.0,56.0,71.6,74.3,72.5,59.9,1.95999999999998,91.0,13.813,740.9,27.11,13.943,,,,,,,,,,,-13.0,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,737.7,4.444,16.2595575,13.7593174,8.84168417178942,0.0,0.723009198744609,-4.51854864217613,-2.80769508833763,0.0,,15.0,19.0,19.0,19.0,20.500000000000004,22.5,23.000000000000004,15.5,20.0,21.0,,,12.200516561406394,12.997221228028314,1.1633218007800759,-2.9169814926412005,25.15000000000002
300.0,13.3,-2.2,737.6,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,-2.20628519083139,66.2,89.6,998.292777777778,3593854.0,0.0,0.0,5.12222222222222,4.09777777777778,3.84166666666667,1565.3,1525.5,1170.4,1104.1,0.0,779.0,0.0,0.0,736.0,2407.0,3.84,24.0,3.84,64.0,0.0,998.292777777778,0.0,61.5,68.9,68.0,56.0,71.6,74.3,72.5,59.9,1.68000000000001,91.0,13.778,740.5,28.07,13.943,,,,,,,,,,,-93.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,737.7,4.444,16.2595575,13.7593174,8.81904887056386,0.0,0.726217156925085,-5.54624334450799,-3.44627477322027,0.0,-0.0105061396275091,15.0,19.0,19.0,19.0,20.500000000000004,22.5,24.0,15.5,20.0,21.0,,,12.200516561406394,8.99807623478884,1.1684834054924618,-1.6452536844380239,26.38999999999999
301.0,13.3,-2.2,737.6,0.0,0.0,0.0,20.0,66.2,66.2,66.2,66.2,66.2,-2.20628519083139,66.2,89.6,998.292777777778,3593854.0,0.0,0.0,5.12222222222222,4.09777777777778,3.84166666666667,1565.3,1525.5,1170.4,1104.1,0.0,779.0,0.0,0.0,736.0,2407.0,3.84,24.0,3.84,64.0,0.0,998.292777777778,0.0,61.5,68.9,68.0,56.0,71.6,74.3,72.5,59.9,1.68000000000001,91.0,13.778,740.5,28.07,13.943,,,,,,,,,,,-93.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,737.3,4.444,24.0719575,13.750528,8.81904887056386,0.0,0.726217156925085,-5.54624334450799,-3.44627477322027,0.0,-0.0105061396275091,15.0,19.0,19.0,19.0,20.500000000000004,22.5,24.0,15.5,20.0,21.0,,,9.107427855697718,8.99807623478884,1.1684834054924618,-1.6452536844380239,26.38999999999999
302.0,13.3,-0.7,737.4,0.0,0.0,0.0,20.0,66.2,66.2,66.2,64.4,66.2,-0.701809486419929,66.2,89.6,998.293333333333,3593856.0,0.0,0.0,5.12083333333333,4.09666666666667,3.840625,1565.3,1525.5,1170.4,1104.1,0.0,648.0,0.0,0.0,736.0,2412.0,3.84,22.0,3.82,64.0,0.0,998.293333333333,0.0,61.5,68.9,68.0,56.0,71.6,74.3,72.5,59.9,2.28000000000003,91.0,13.805,740.9,24.4,13.948,,,,,,,,,,,-21.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,737.3,4.444,24.0719575,13.750528,8.78968804340941,0.0,0.728585639000183,-13.5611608353675,-8.42651206943314,0.0,-0.0318426015651337,15.0,19.0,19.0,19.0,20.500000000000004,22.5,24.0,15.5,20.0,21.0,,,9.107427855697718,6.998503738169096,1.1722942931512945,-1.6448075744368233,22.11999999999997
303.0,13.3,-0.7,737.4,0.0,0.0,0.0,20.0,66.2,66.2,66.2,64.4,66.2,-0.701809486419929,66.2,89.6,998.293333333333,3593856.0,0.0,0.0,5.12083333333333,4.09666666666667,3.840625,1565.3,1525.5,1170.4,1104.1,0.0,648.0,0.0,0.0,736.0,2412.0,3.84,22.0,3.82,64.0,0.0,998.293333333333,0.0,61.5,68.9,68.0,56.0,71.6,74.3,72.5,59.9,2.28000000000003,91.0,13.805,740.9,24.4,13.948,,,,,,,,,,,-21.5,3.0,0.0,0.0,0.0,14.0,63.0,0.0,68.0,1.0,0.0,825.6,0.0,0.0,0.6,9.0,0.0,29.0,0.0,68.0,68.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,737.6,4.444,16.894315,13.750528,8.78968804340941,0.0,0.728585639000183,-13.5611608353675,-8.42651206943314,0.0,-0.0318426015651337,15.0,19.0,19.0,19.0,20.500000000000004,22.5,24.0,15.5,20.0,21.0,,,3.999144993239488,6.998503738169096,1.1722942931512945,-1.6448075744368233,22.11999999999997
