time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] OBC AC Current A (RMS) (A),[ICCU] OBC AC Current B (RMS) (A),[ICCU] OBC AC Frequency (Hz),[ICCU] OBC AC Input Current Sensor A Signal Voltage (V),[ICCU] OBC AC Input Current Sensor B Signal Voltage (V),[ICCU] OBC AC Total Current (RMS) (A),[ICCU] OBC AC Voltage A (RMS) (V),[ICCU] OBC AC Voltage B (RMS) (V),[ICCU] OBC DC Current A (RMS) (A),[ICCU] OBC DC Current B (RMS) (A),[ICCU] OBC DC Current Total (RMS) (A),[ICCU] OBC DC Voltage (V),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),Average speed (mph),DC Charger Power (kW),Distance travelled (Today) (miles),Distance travelled (total) (miles),Distance travelled (Week) (miles),Energy costs ($),Energy used (kWh),EV Instant Energy Consumption (distance/kWh) (km/kWh),EV Instant Energy Consumption (kWh) (kWh),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[ICCU] OBC Temperature A (℃),[ICCU] OBC Temperature B (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),12V device load (A)
660.0,14.1,-9.9,735.8,0.0,0.0,0.0,23.0,44.6,50.0,46.4,48.2,46.4,-7.28442,42.8,57.2,11276.097222222224,40593950.0,0.0,0.0,5.10972222222222,4.08777777777778,3.83229166666667,24983.0,24728.8,18414.9,17834.5,0.0,0.0,0.0,0.0,736.0,2435.0,3.82,49.0,3.82,17.0,0.0,11276.0972222222,0.0,61.0,78.80000000000001,48.2,45.0,75.2,89.6,70.7,37.4,0.160000000000025,100.0,14.501,733.1,7.44,14.585,16.54,16.830000000000002,60.0,2.36,2.37,33.37,241.6,0.0,5.22,5.23,10.45,733.6,0.0,0.0,3.4,903.0,2850.0,11.0,98.6,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,735.8000000000001,1.491,0.0,14.4907908,0.0,0.0,10.40552299570508,53.62829451006123,10.40552299570508,2.273395127990286,2.2508862653369173,0.0,-0.0049657282081549,-7.28442,0.0,0.0,4.000000000000002,10.0,7.000000000000001,5.999999999999998,26.000000000000007,21.5,16.0,2.999999999999999,12.5,14.000000000000002,40.0,25.0,0.0,0.0,0.0,7.279999999999975
661.0,14.1,-9.9,735.8,0.0,0.0,0.0,23.0,44.6,50.0,46.4,48.2,46.4,-7.28442,42.8,57.2,11276.097222222224,40593950.0,0.0,0.0,5.10972222222222,4.08777777777778,3.83229166666667,24983.0,24728.8,18414.9,17834.5,0.0,0.0,0.0,0.0,736.0,2435.0,3.82,49.0,3.82,17.0,0.0,11276.0972222222,0.0,61.0,78.80000000000001,48.2,45.0,75.2,89.6,70.7,37.4,0.160000000000025,100.0,14.501,733.1,7.44,14.585,16.54,16.830000000000002,60.0,2.36,2.37,33.37,241.6,0.0,5.22,5.23,10.45,733.6,0.0,0.0,3.4,903.0,2850.0,11.0,98.6,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,735.8000000000001,1.491,0.0,14.4907908,0.0,0.0,10.40552299570508,53.62829451006123,10.40552299570508,2.273395127990286,2.2508862653369173,0.0,-0.0049657282081549,-7.28442,0.0,0.0,4.000000000000002,10.0,7.000000000000001,5.999999999999998,26.000000000000007,21.5,16.0,2.999999999999999,12.5,14.000000000000002,40.0,25.0,0.0,0.0,0.0,7.279999999999975
662.0,14.1,-9.9,735.8,0.0,0.0,0.0,23.0,44.6,50.0,46.4,48.2,46.4,-7.28442,42.8,57.2,11276.097222222224,40593950.0,0.0,0.0,5.10972222222222,4.08777777777778,3.83229166666667,24983.0,24728.8,18414.9,17834.5,0.0,0.0,0.0,0.0,736.0,2435.0,3.82,49.0,3.82,17.0,0.0,11276.0972222222,0.0,61.0,,48.2,45.0,75.2,89.6,70.7,37.4,0.160000000000025,100.0,14.501,733.1,7.44,14.585,16.54,16.84,60.0,2.41,2.41,33.38,241.6,0.0,5.23,5.22,10.45,734.0,0.0,0.0,3.4,903.0,2850.0,11.0,98.6,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,735.8000000000001,1.491,0.0,14.4907908,0.0,0.0,10.40552299570508,53.62829451006123,10.40552299570508,2.273395127990286,2.2508862653369173,0.0,-0.0049657282081549,-7.28442,0.0,0.0,4.000000000000002,10.0,7.000000000000001,5.999999999999998,,21.5,,2.999999999999999,12.5,14.000000000000002,40.0,25.0,0.0,0.0,0.0,7.279999999999975
663.0,14.1,-9.9,735.9,0.0,0.0,0.0,23.0,44.6,50.0,46.4,48.2,46.4,-7.28541,42.8,57.2,11276.098055555556,40593953.0,0.0,0.0,5.11041666666667,4.08833333333333,3.8328125,24983.1,24728.8,18415.0,17834.5,0.0,0.0,0.0,0.0,736.0,2435.0,3.82,49.0,3.82,17.0,0.0,11276.0980555556,0.0,61.0,,48.2,45.0,75.2,89.6,70.7,37.4,-0.0400000000000204,99.0,14.499,733.1,9.25,14.587,16.54,16.84,60.0,2.41,2.41,33.38,241.6,0.0,5.23,5.22,10.45,734.0,0.0,0.0,3.4,903.0,2850.0,11.0,98.6,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,735.8000000000001,1.491,0.0,14.4907908,0.0,0.0,10.40552299570508,53.62829451006123,10.40552299570508,2.2682129043237307,2.2457553508155748,0.0,-0.0051309145213424,-7.28541,0.0,0.0,4.000000000000002,10.0,7.000000000000001,5.999999999999998,,21.5,,2.999999999999999,12.5,14.000000000000002,40.0,25.0,0.0,0.0,0.0,9.29000000000002
664.0,14.1,-9.9,735.9,0.0,0.0,0.0,23.0,44.6,50.0,46.4,48.2,46.4,-7.28541,42.8,57.2,11276.098055555556,40593953.0,0.0,0.0,5.11041666666667,4.08833333333333,3.8328125,24983.1,24728.8,18415.0,17834.5,0.0,0.0,0.0,0.0,736.0,2435.0,3.82,49.0,3.82,17.0,0.0,11276.0980555556,0.0,61.0,,,,,,,,-0.0400000000000204,99.0,14.499,733.1,9.25,14.587,16.54,16.84,60.0,2.41,2.41,33.38,241.6,0.0,5.23,5.22,10.45,734.0,0.0,0.0,3.4,903.0,2850.0,11.0,98.6,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,735.9000000000001,1.491,0.0,14.4907908,,0.0,,,,2.2682129043237307,2.2457553508155748,0.0,-0.0051309145213424,-7.28541,0.0,,4.000000000000002,10.0,7.000000000000001,5.999999999999998,,,,,12.5,14.000000000000002,40.0,25.0,0.0,,,9.29000000000002
665.0,14.1,-10.0,735.9,0.0,0.0,0.0,23.0,44.6,50.0,46.4,48.2,46.4,-7.359,42.8,57.2,11276.09861111111,40593955.0,0.0,0.0,5.11041666666667,4.08833333333333,3.8328125,24983.1,24728.8,18415.0,17834.5,0.0,0.0,0.0,0.0,736.0,2435.0,3.82,49.0,3.82,17.0,0.0,11276.0986111111,0.0,61.0,77.9,,,,,,,0.1500000000000341,100.0,14.501,734.2,10.51,14.583,16.54,16.85,60.0,2.97,2.98,33.39,241.5,0.0,5.24,5.23,10.47,734.1,0.0,0.0,3.4,903.0,2850.0,11.0,98.6,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,735.9000000000001,1.491,0.0,14.4907908,,0.0,,,,2.2630874253580724,2.240680619166408,0.0,-0.0050747316491666,-7.359,0.0,,4.000000000000002,10.0,7.000000000000001,5.999999999999998,25.500000000000004,,16.0,,12.5,14.000000000000002,40.0,25.0,0.0,,,10.359999999999966
666.0,14.1,-10.0,735.9,0.0,0.0,0.0,23.0,44.6,50.0,46.4,48.2,46.4,-7.359,42.8,57.2,11276.09861111111,40593955.0,0.0,0.0,5.11041666666667,4.08833333333333,3.8328125,24983.1,24728.8,18415.0,17834.5,0.0,0.0,0.0,0.0,736.0,2435.0,3.82,49.0,3.82,17.0,0.0,11276.0986111111,0.0,61.0,77.9,,,,,,,0.1500000000000341,100.0,14.501,734.2,10.51,14.583,16.54,16.85,60.0,2.97,2.98,33.39,241.5,0.0,5.24,5.23,10.47,734.1,0.0,0.0,3.4,903.0,2850.0,11.0,98.6,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,735.9000000000001,1.491,0.0,14.4907908,,0.0,,,,2.2630874253580724,2.240680619166408,0.0,-0.0050747316491666,-7.359,0.0,,4.000000000000002,10.0,7.000000000000001,5.999999999999998,25.500000000000004,,16.0,,12.5,14.000000000000002,40.0,25.0,0.0,,,10.359999999999966
667.0,14.1,-9.9,735.9,0.0,0.0,0.0,23.0,44.6,48.2,46.4,48.2,46.4,-7.28541,42.8,57.2,11276.099166666669,40593957.0,0.0,0.0,5.11041666666667,4.08833333333333,3.8328125,24983.1,24728.8,18415.0,17834.5,0.0,0.0,0.0,0.0,736.0,2436.0,3.82,49.0,3.82,17.0,0.0,11276.0991666667,0.0,61.0,77.9,,,,,,,0.1500000000000341,100.0,14.501,734.2,10.51,14.583,16.54,16.84,60.0,2.61,2.5500000000000003,33.38,241.6,0.0,5.22,5.22,10.45,734.4000000000001,0.0,0.0,3.4,903.0,2850.0,11.0,98.6,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,735.9000000000001,1.491,0.0,14.4907908,,0.0,,,,2.258186197650194,2.2358279184655383,0.0,-0.00485270070087,-7.28541,0.0,,4.000000000000002,10.0,7.000000000000001,5.999999999999998,25.500000000000004,,16.0,,12.5,14.000000000000002,40.0,25.0,0.0,,,10.359999999999966
668.0,14.1,-9.9,735.9,0.0,0.0,0.0,23.0,44.6,48.2,46.4,48.2,46.4,-7.28541,42.8,57.2,11276.099166666669,40593957.0,0.0,0.0,5.11041666666667,4.08833333333333,3.8328125,24983.1,24728.8,18415.0,17834.5,0.0,0.0,0.0,0.0,736.0,2436.0,3.82,49.0,3.82,17.0,0.0,11276.0991666667,0.0,61.0,77.9,48.2,45.0,75.2,89.6,70.7,37.4,0.0600000000000022,100.0,14.5,733.4000000000001,10.98,14.585,16.54,16.84,60.0,2.61,2.5500000000000003,33.38,241.6,0.0,5.22,5.22,10.45,734.4000000000001,0.0,0.0,3.4,903.0,2850.0,11.0,98.6,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,735.9000000000001,1.491,0.0,14.4907908,0.0,0.0,10.40552299570508,53.62829451006123,10.40552299570508,2.258186197650194,2.2358279184655383,0.0,-0.00485270070087,-7.28541,0.0,0.0,4.000000000000002,10.0,7.000000000000001,5.999999999999998,25.500000000000004,21.5,16.0,2.999999999999999,12.5,14.000000000000002,40.0,25.0,0.0,0.0,0.0,10.919999999999998
669.0,14.1,-9.9,735.9,0.0,0.0,0.0,23.0,44.6,48.2,46.4,48.2,46.4,-7.28541,42.8,57.2,11276.099166666669,40593957.0,0.0,0.0,5.11041666666667,4.08833333333333,3.8328125,24983.1,24728.8,18415.0,17834.5,0.0,0.0,0.0,0.0,736.0,2436.0,3.82,49.0,3.82,17.0,0.0,11276.0991666667,0.0,61.0,77.9,48.2,45.0,75.2,89.6,70.7,37.4,0.0600000000000022,100.0,14.5,733.4000000000001,10.98,14.585,16.54,16.84,60.0,2.61,2.5500000000000003,33.38,241.6,0.0,5.22,5.22,10.45,734.4000000000001,0.0,0.0,3.4,903.0,2850.0,11.0,100.4,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,735.9000000000001,1.49,0.0,14.4907908,0.0,0.0,10.40552299570508,53.62829451006123,10.40552299570508,2.258186197650194,2.2358279184655383,,-0.00485270070087,-7.28541,0.0,0.0,4.000000000000002,10.0,7.000000000000001,5.999999999999998,25.500000000000004,21.5,16.0,2.999999999999999,12.5,14.000000000000002,40.0,25.0,0.0,0.0,0.0,10.919999999999998
670.0,14.1,-10.0,735.9,0.0,0.0,0.0,23.0,44.6,48.2,46.4,48.2,46.4,-7.359,42.8,57.2,11276.1,40593960.0,0.0,0.0,5.11041666666667,4.08833333333333,3.8328125,24983.1,24728.8,18415.0,17834.5,0.0,0.0,0.0,0.0,736.0,2436.0,3.82,49.0,3.82,17.0,0.0,11276.1,0.0,61.0,77.9,48.2,45.0,75.2,89.6,70.7,37.4,-0.0999999999999659,99.0,14.499,733.3000000000001,10.89,14.578,16.56,16.88,60.0,2.5500000000000003,2.52,33.44,241.6,0.0,5.23,5.22,10.45,733.7,0.0,0.0,3.4,903.0,2850.0,11.0,100.4,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,735.9000000000001,1.49,0.0,14.4907908,0.0,0.0,10.40552299570508,53.62829451006123,10.40552299570508,2.253265058339267,2.230955503306205,0.0,-0.0048724151593333,-7.359,0.0,0.0,4.000000000000002,10.0,7.000000000000001,5.999999999999998,25.500000000000004,21.5,16.0,2.999999999999999,12.5,14.000000000000002,40.0,25.0,0.0,0.0,0.0,10.989999999999966
671.0,14.1,-10.0,735.9,0.0,0.0,0.0,23.0,44.6,48.2,46.4,48.2,46.4,-7.359,42.8,57.2,11276.1,40593960.0,0.0,0.0,5.11041666666667,4.08833333333333,3.8328125,24983.1,24728.8,18415.0,17834.5,0.0,0.0,0.0,0.0,736.0,2436.0,3.82,49.0,3.82,17.0,0.0,11276.1,0.0,61.0,77.9,48.2,45.0,75.2,89.6,70.7,37.4,-0.0999999999999659,99.0,14.499,733.3000000000001,10.89,14.578,16.56,16.88,60.0,2.5500000000000003,2.52,33.44,241.6,0.0,5.23,5.22,10.45,733.7,0.0,0.0,3.4,903.0,2850.0,11.0,100.4,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,735.9000000000001,1.49,0.0,14.4907908,0.0,0.0,10.40552299570508,53.62829451006123,10.40552299570508,2.253265058339267,2.230955503306205,0.0,-0.0048724151593333,-7.359,0.0,0.0,4.000000000000002,10.0,7.000000000000001,5.999999999999998,25.500000000000004,21.5,16.0,2.999999999999999,12.5,14.000000000000002,40.0,25.0,0.0,0.0,0.0,10.989999999999966
672.0,14.1,-10.0,736.0,0.0,0.0,0.0,23.0,44.6,50.0,46.4,48.2,46.4,-7.36,42.8,57.2,11276.100555555557,40593962.0,0.0,0.0,5.11111111111111,4.08888888888889,3.83333333333333,24983.1,24728.8,18415.0,17834.5,0.0,0.0,0.0,0.0,736.0,2436.0,3.82,192.0,3.82,17.0,0.0,11276.1005555556,0.0,61.0,77.9,48.2,45.0,75.2,89.6,70.7,37.4,-0.0999999999999659,99.0,14.499,733.3000000000001,10.89,14.578,16.53,16.830000000000002,60.0,2.94,2.92,33.35,241.6,0.0,5.23,5.25,10.48,733.8000000000001,0.0,0.0,3.4,903.0,2850.0,11.0,100.4,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,736.0,1.491,0.0,14.4907908,0.0,0.0,10.40552299570508,53.62829451006123,10.40552299570508,2.248491916316245,2.226229620115094,0.0,-0.0047258831911111,-7.36,0.0,0.0,4.000000000000002,10.0,7.000000000000001,5.999999999999998,25.500000000000004,21.5,16.0,2.999999999999999,12.5,14.000000000000002,40.0,25.0,0.0,0.0,0.0,10.989999999999966
673.0,14.1,-10.0,736.0,0.0,0.0,0.0,23.0,44.6,50.0,46.4,48.2,46.4,-7.36,42.8,57.2,11276.100555555557,40593962.0,0.0,0.0,5.11111111111111,4.08888888888889,3.83333333333333,24983.1,24728.8,18415.0,17834.5,0.0,0.0,0.0,0.0,736.0,2436.0,3.82,192.0,3.82,17.0,0.0,11276.1005555556,0.0,61.0,77.9,48.2,45.0,75.2,89.6,70.7,37.4,0.160000000000025,100.0,14.5,733.3000000000001,7.44,14.582,16.53,16.830000000000002,60.0,2.94,2.92,33.35,241.6,0.0,5.23,5.25,10.48,733.8000000000001,0.0,0.0,3.4,903.0,2850.0,11.0,100.4,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,736.0,1.491,0.0,14.4907908,0.0,0.0,10.40552299570508,53.62829451006123,10.40552299570508,2.248491916316245,2.226229620115094,0.0,-0.0047258831911111,-7.36,0.0,0.0,4.000000000000002,10.0,7.000000000000001,5.999999999999998,25.500000000000004,21.5,16.0,2.999999999999999,12.5,14.000000000000002,40.0,25.0,0.0,0.0,0.0,7.279999999999975
674.0,14.1,-10.0,736.0,0.0,0.0,0.0,23.0,44.6,50.0,46.4,48.2,46.4,-7.36,42.8,57.2,11276.101388888888,40593965.0,0.0,0.0,5.11111111111111,4.08888888888889,3.83333333333333,24983.1,24728.8,18415.0,17834.5,0.0,0.0,0.0,0.0,736.0,2436.0,3.82,148.0,3.82,17.0,0.0,11276.1013888889,0.0,61.0,77.9,48.2,45.0,75.2,89.6,70.7,37.4,0.160000000000025,100.0,14.5,733.3000000000001,7.44,14.582,16.54,16.84,60.0,2.05,1.98,33.38,241.5,0.0,5.25,5.24,10.49,734.5,0.0,0.0,3.4,903.0,2850.0,11.0,100.4,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,736.0,1.489,0.0,14.4907908,0.0,0.0,10.40552299570508,53.62829451006123,10.40552299570508,2.243586705032334,2.2213729752795386,0.0,-0.0048566448355555,-7.36,0.0,0.0,4.000000000000002,10.0,7.000000000000001,5.999999999999998,25.500000000000004,21.5,16.0,2.999999999999999,12.5,14.000000000000002,40.0,25.0,0.0,0.0,0.0,7.279999999999975
675.0,14.1,-10.0,736.0,0.0,0.0,0.0,23.0,44.6,50.0,46.4,48.2,46.4,-7.36,42.8,57.2,11276.101388888888,40593965.0,0.0,0.0,5.11111111111111,4.08888888888889,3.83333333333333,24983.1,24728.8,18415.0,17834.5,0.0,0.0,0.0,0.0,736.0,2436.0,3.82,148.0,3.82,17.0,0.0,11276.1013888889,0.0,61.0,77.0,48.2,45.0,75.2,89.6,70.7,37.4,-0.1200000000000045,99.0,14.498,734.2,10.29,14.578,16.54,16.84,60.0,2.05,1.98,33.38,241.5,0.0,5.25,5.24,10.49,734.5,0.0,0.0,3.4,903.0,2850.0,11.0,100.4,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,736.0,1.489,0.0,14.4907908,0.0,0.0,10.40552299570508,53.62829451006123,10.40552299570508,2.243586705032334,2.2213729752795386,0.0,-0.0048566448355555,-7.36,0.0,0.0,4.000000000000002,10.0,7.000000000000001,5.999999999999998,25.0,21.5,16.0,2.999999999999999,12.5,14.000000000000002,40.0,25.0,0.0,0.0,0.0,10.410000000000004
676.0,14.1,-10.0,736.0,0.0,0.0,0.0,23.0,44.6,50.0,46.4,48.2,46.4,-7.36,42.8,57.2,11276.101388888888,40593965.0,0.0,0.0,5.11111111111111,4.08888888888889,3.83333333333333,24983.1,24728.8,18415.0,17834.5,0.0,0.0,0.0,0.0,736.0,2436.0,3.82,148.0,3.82,17.0,0.0,11276.1013888889,0.0,61.0,77.0,48.2,45.0,75.2,89.6,70.7,37.4,-0.1200000000000045,99.0,14.498,734.2,10.29,14.578,16.54,16.84,60.0,2.05,1.98,33.38,241.5,0.0,5.25,5.24,10.49,734.5,0.0,0.0,3.4,903.0,2850.0,11.0,100.4,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,736.0,1.49,0.0,14.4815131,0.0,0.0,10.40552299570508,53.62829451006123,10.40552299570508,2.243586705032334,2.2213729752795386,0.0,-0.0048566448355555,-7.36,0.0,0.0,4.000000000000002,10.0,7.000000000000001,5.999999999999998,25.0,21.5,16.0,2.999999999999999,12.5,14.000000000000002,40.0,25.0,0.0,0.0,0.0,10.410000000000004
677.0,14.1,-9.9,736.0,0.0,0.0,0.0,23.0,44.6,50.0,46.4,48.2,46.4,-7.2864,42.8,57.2,11276.101944444445,40593967.0,0.0,0.0,5.11111111111111,4.08888888888889,3.83333333333333,24983.1,24728.8,18415.0,17834.5,0.0,0.0,0.0,0.0,736.0,2436.0,3.82,49.0,3.82,17.0,0.0,11276.1019444444,0.0,61.0,77.0,48.2,45.0,75.2,89.6,70.7,37.4,0.1999999999999886,100.0,14.501,733.1,8.63,14.578,16.54,16.830000000000002,60.0,2.99,2.99,33.37,241.5,0.0,5.23,5.22,10.46,734.0,0.0,0.0,3.4,903.0,2850.0,11.0,100.4,1.0,37.0,825.6,0.0,56.7,5.800000000000001,13.0,0.0,41.0,0.0,51.8,53.6,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,736.0,1.49,0.0,14.4815131,0.0,0.0,10.40552299570508,53.62829451006123,10.40552299570508,2.238547327376054,2.2163834924515387,0.0,-0.004989482828,-7.2864,0.0,0.0,4.000000000000002,10.0,7.000000000000001,5.999999999999998,25.0,21.5,16.0,2.999999999999999,12.5,14.000000000000002,40.0,25.0,0.0,0.0,0.0,8.430000000000012
