time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] OBC AC Current A (RMS) (A),[ICCU] OBC AC Current B (RMS) (A),[ICCU] OBC AC Frequency (Hz),[ICCU] OBC AC Input Current Sensor A Signal Voltage (V),[ICCU] OBC AC Input Current Sensor B Signal Voltage (V),[ICCU] OBC AC Total Current (RMS) (A),[ICCU] OBC AC Voltage A (RMS) (V),[ICCU] OBC AC Voltage B (RMS) (V),[ICCU] OBC DC Current A (RMS) (A),[ICCU] OBC DC Current B (RMS) (A),[ICCU] OBC DC Current Total (RMS) (A),[ICCU] OBC DC Voltage (V),[PS] Absolute wheels turn angle (°),[PS] MDPS motor current (A),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),Average speed (mph),DC Charger Power (kW),Distance travelled (Today) (miles),Distance travelled (Week) (miles),Energy costs ($),Energy used (kWh),EV Instant Energy Consumption (distance/kWh) (km/kWh),EV Instant Energy Consumption (kWh) (kWh),HV EV Battery Power (kW),Hybrid/EV Charger Power (kW),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[ICCU] OBC Temperature A (℃),[ICCU] OBC Temperature B (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),Distance travelled (total) (km),12V device load (A)
0.0,,,,0.0,,,23.0,,,,,,,37.4,53.6,,,,,,,,,,,,580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.999999999999999,,,,,,,,,,,,,
1.0,13.6,5.1,691.2,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,3.52512,37.4,53.6,11240.846944444444,40467049.0,0.0,0.0,4.8,3.84,3.6,24872.2,24649.5,18333.7,17777.3,580.0,0.0,0.0,0.0,689.0,2395.0,3.58,112.0,3.58,101.0,0.0,11240.8469444444,0.0,37.0,44.6,33.8,50.0,95.9,93.2,71.6,30.2,1.829999999999984,100.0,13.99,689.6,22.73,14.147,,,,,,,,,,,,,-0.7000000000000001,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52512,,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,7.000000000000001,21.999999999999996,16.0,-1.0000000000000004,10.500000000000004,13.000000000000004,,,,0.0,,,20.900000000000016
2.0,13.6,5.1,691.2,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,3.52512,37.4,53.6,11240.846944444444,40467049.0,0.0,0.0,4.8,3.84,3.6,24872.2,24649.5,18333.7,17777.3,580.0,0.0,0.0,0.0,689.0,2395.0,3.58,112.0,3.58,101.0,0.0,11240.8469444444,0.0,37.0,44.6,33.8,50.0,95.9,93.2,71.6,30.2,1.829999999999984,100.0,13.99,689.6,22.73,14.147,,,,,,,,,,,,,-0.7000000000000001,3.0,0.0,0.0,0.0,898.0,2841.0,0.0,42.8,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,690.9000000000001,4.437,0.0,13.9717279,,0.0,,,,,,,3.52512,0.0,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,7.000000000000001,21.999999999999996,16.0,-1.0000000000000004,10.500000000000004,13.000000000000004,,,0.0,0.0,,,20.900000000000016
3.0,13.4,0.6,691.3,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,0.41478,37.4,53.6,11240.8475,40467051.0,0.0,0.0,4.80069444444444,3.84055555555556,3.60052083333333,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,691.0,2402.0,3.6,68.0,3.58,3.0,0.0,11240.8475,0.0,37.0,44.6,33.8,50.0,95.9,93.2,71.6,30.2,1.829999999999984,100.0,13.99,689.6,22.73,14.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.4000000000001,-0.7000000000000001,3.0,0.0,0.0,0.0,898.0,2841.0,0.0,42.8,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,690.9000000000001,4.437,0.0,13.9717279,,0.0,,,0.0002718241657033,0.00026913283733,,0.00026913283733,0.41478,0.0,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,7.000000000000001,21.999999999999996,16.0,-1.0000000000000004,10.500000000000004,13.000000000000004,7.000000000000001,5.999999999999998,0.0,0.0,,,20.900000000000016
4.0,13.4,0.6,691.3,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,0.41478,37.4,53.6,11240.8475,40467051.0,0.0,0.0,4.80069444444444,3.84055555555556,3.60052083333333,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,691.0,2402.0,3.6,68.0,3.58,3.0,0.0,11240.8475,0.0,37.0,44.6,33.8,50.0,95.9,93.2,71.6,30.2,1.829999999999984,100.0,13.99,689.6,22.73,14.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.4000000000001,-0.2,0.0,0.0,0.0,0.0,898.0,2841.0,0.0,42.8,1.0,0.0,825.6,0.0,0.0,0.7000000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,690.9000000000001,4.437,0.0,13.7314843,,0.0,,,0.0002718241657033,0.00026913283733,,0.00026913283733,0.41478,0.0,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,7.000000000000001,21.999999999999996,16.0,-1.0000000000000004,10.500000000000004,13.000000000000004,7.000000000000001,5.999999999999998,0.0,0.0,,,20.900000000000016
5.0,13.4,0.6,691.3,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,0.41478,37.4,53.6,11240.8475,40467051.0,0.0,0.0,4.80069444444444,3.84055555555556,3.60052083333333,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,691.0,2402.0,3.6,68.0,3.58,3.0,0.0,11240.8475,0.0,37.0,44.6,33.8,50.0,95.9,93.2,71.6,30.2,1.829999999999984,100.0,13.99,689.6,22.73,14.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.4000000000001,-0.2,0.0,0.0,0.0,0.0,898.0,2841.0,0.0,41.0,0.0,0.0,825.6,0.0,0.0,0.6000000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,691.5,4.44,0.0,13.7314843,,0.0,,,0.0002718241657033,0.00026913283733,,0.00026913283733,0.41478,0.0,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,7.000000000000001,21.999999999999996,16.0,-1.0000000000000004,10.500000000000004,13.000000000000004,7.000000000000001,5.999999999999998,0.0,0.0,,,20.900000000000016
6.0,13.5,0.0,691.5,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,0.0,37.4,53.6,11240.848333333332,40467054.0,0.0,0.0,4.80208333333333,3.84166666666667,3.6015625,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,596.0,2402.0,3.6,16.0,3.58,25.0,0.0,11240.8483333333,0.0,37.0,44.6,33.8,50.0,95.9,93.2,71.6,30.2,1.829999999999984,100.0,13.99,689.6,22.73,14.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.4000000000001,-0.2,0.0,0.0,0.0,0.0,898.0,2841.0,0.0,41.0,0.0,0.0,825.6,0.0,0.0,0.6000000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,691.5,4.44,0.0,13.7314843,,0.0,,,0.0002718241657033,0.00026913283733,,0.0,0.0,0.0,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,7.000000000000001,21.999999999999996,16.0,-1.0000000000000004,10.500000000000004,13.000000000000004,7.000000000000001,5.999999999999998,0.0,0.0,,,20.900000000000016
7.0,13.5,0.0,691.5,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,0.0,37.4,53.6,11240.848333333332,40467054.0,0.0,0.0,4.80208333333333,3.84166666666667,3.6015625,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,596.0,2402.0,3.6,16.0,3.58,25.0,0.0,11240.8483333333,0.0,37.0,44.6,33.8,50.0,95.9,93.2,71.6,30.2,1.829999999999984,100.0,13.99,689.6,22.73,14.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.4000000000001,-0.2,0.0,0.0,0.0,0.0,898.0,2841.0,0.0,41.0,0.0,0.0,825.6,0.0,0.0,0.6000000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,691.5,4.44,0.0,13.7314843,,0.0,,,0.0002718241657033,0.00026913283733,,0.0,0.0,0.0,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,7.000000000000001,21.999999999999996,16.0,-1.0000000000000004,10.500000000000004,13.000000000000004,7.000000000000001,5.999999999999998,0.0,0.0,,,20.900000000000016
8.0,13.5,0.0,691.5,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,0.0,37.4,53.6,11240.848333333332,40467054.0,0.0,0.0,4.80208333333333,3.84166666666667,3.6015625,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,596.0,2402.0,3.6,16.0,3.58,25.0,0.0,11240.8483333333,0.0,37.0,44.6,33.8,50.0,95.9,93.2,71.6,30.2,1.829999999999984,100.0,13.99,689.6,22.73,14.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.4000000000001,-0.2,0.0,0.0,0.0,0.0,898.0,2841.0,0.0,41.0,0.0,0.0,825.6,0.0,0.0,0.6000000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,691.5,4.44,0.0,13.7314843,,0.0,,,0.0002718241657033,0.00026913283733,,0.0,0.0,0.0,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,7.000000000000001,21.999999999999996,16.0,-1.0000000000000004,10.500000000000004,13.000000000000004,7.000000000000001,5.999999999999998,0.0,0.0,,,20.900000000000016
9.0,13.5,0.0,691.5,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,0.0,37.4,53.6,11240.848333333332,40467054.0,0.0,0.0,4.80208333333333,3.84166666666667,3.6015625,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,596.0,2402.0,3.6,16.0,3.58,25.0,0.0,11240.8483333333,0.0,37.0,44.6,33.8,50.0,95.9,93.2,71.6,30.2,1.829999999999984,100.0,13.99,689.6,22.73,14.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.4000000000001,-0.2,0.0,0.0,0.0,0.0,898.0,2841.0,0.0,41.0,0.0,0.0,825.6,0.0,0.0,0.6000000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,691.5,4.44,0.0,13.540559,,0.0,,,0.0002718241657033,0.00026913283733,,0.0,0.0,0.0,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,7.000000000000001,21.999999999999996,16.0,-1.0000000000000004,10.500000000000004,13.000000000000004,7.000000000000001,5.999999999999998,0.0,0.0,,,20.900000000000016
10.0,13.5,0.0,691.5,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,0.0,37.4,53.6,11240.848333333332,40467054.0,0.0,0.0,4.80208333333333,3.84166666666667,3.6015625,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,596.0,2402.0,3.6,16.0,3.58,25.0,0.0,11240.8483333333,0.0,37.0,,33.8,50.0,95.9,93.2,71.6,30.2,1.829999999999984,100.0,13.99,689.6,22.73,14.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.4000000000001,-0.2,0.0,0.0,0.0,0.0,898.0,2841.0,0.0,41.0,0.0,0.0,825.6,0.0,0.0,0.6000000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,691.5,4.438,0.0,13.540559,,0.0,,,0.0002718241657033,0.00026913283733,,0.0,0.0,0.0,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,,21.999999999999996,,-1.0000000000000004,10.500000000000004,13.000000000000004,7.000000000000001,5.999999999999998,0.0,0.0,,,20.900000000000016
11.0,13.4,0.0,691.5,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,0.0,37.4,53.6,11240.84972222222,40467059.0,0.0,0.0,4.80208333333333,3.84166666666667,3.6015625,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,474.0,2402.0,3.6,136.0,3.58,101.0,0.0,11240.8497222222,0.0,37.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.4000000000001,-0.2,0.0,0.0,0.0,0.0,898.0,2841.0,0.0,41.0,0.0,0.0,825.6,0.0,0.0,0.6000000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,691.5,4.438,0.0,13.540559,,0.0,,,0.0002718241657033,0.00026913283733,,0.0,0.0,0.0,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,,,,,,,7.000000000000001,5.999999999999998,0.0,,,,
12.0,13.4,0.0,691.5,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,0.0,37.4,53.6,11240.84972222222,40467059.0,0.0,0.0,4.80208333333333,3.84166666666667,3.6015625,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,474.0,2402.0,3.6,136.0,3.58,101.0,0.0,11240.8497222222,0.0,37.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.4000000000001,-0.2,0.0,0.0,0.0,0.0,898.0,2841.0,0.0,41.0,0.0,0.0,825.6,0.0,0.0,0.6000000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,691.5,4.438,0.0,13.540559,,0.0,,,0.0002718241657033,0.00026913283733,,0.0,0.0,0.0,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,,,,,,,7.000000000000001,5.999999999999998,0.0,,,,
13.0,13.4,0.0,691.5,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,0.0,37.4,53.6,11240.84972222222,40467059.0,0.0,0.0,4.80208333333333,3.84166666666667,3.6015625,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,474.0,2402.0,3.6,136.0,3.58,101.0,0.0,11240.8497222222,0.0,37.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.4000000000001,-0.2,0.0,0.0,0.0,0.0,898.0,2841.0,0.0,41.0,0.0,0.0,825.6,0.0,0.0,0.6000000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,691.5,4.438,0.0,13.540559,,0.0,,,0.0002718241657033,0.00026913283733,,0.0,0.0,0.0,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,,,,,,,7.000000000000001,5.999999999999998,0.0,,,,
14.0,13.4,0.0,691.5,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,0.0,37.4,53.6,11240.84972222222,40467059.0,0.0,0.0,4.80208333333333,3.84166666666667,3.6015625,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,474.0,2402.0,3.6,136.0,3.58,101.0,0.0,11240.8497222222,0.0,37.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.4000000000001,-0.2,0.0,0.0,0.0,0.0,898.0,2841.0,0.0,41.0,0.0,0.0,825.6,0.0,0.0,0.6000000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,691.5,4.438,0.0,13.540559,,0.0,,,0.0002718241657033,0.00026913283733,,0.0,0.0,0.0,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,,,,,,,7.000000000000001,5.999999999999998,0.0,,,,
15.0,13.4,0.0,691.5,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,0.0,37.4,53.6,11240.84972222222,40467059.0,0.0,0.0,4.80208333333333,3.84166666666667,3.6015625,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,474.0,2402.0,3.6,136.0,3.58,101.0,0.0,11240.8497222222,0.0,37.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.4000000000001,-0.2,0.0,0.0,0.0,0.0,898.0,2841.0,0.0,41.0,0.0,0.0,825.6,0.0,0.0,0.6000000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,691.5,4.438,0.0,13.540559,,0.0,,,0.0002718241657033,0.00026913283733,,0.0,0.0,0.0,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,,,,,,,7.000000000000001,5.999999999999998,0.0,,,,
16.0,13.2,0.0,691.6,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,0.0,37.4,53.6,11240.851111111111,40467064.0,0.0,0.0,4.80277777777778,3.84222222222222,3.60208333333333,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,355.0,3000.0,3.6,16.0,3.58,25.0,0.0,11240.8511111111,0.0,37.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.4000000000001,-0.2,0.0,0.0,0.0,0.0,898.0,2841.0,0.0,41.0,0.0,0.0,825.6,0.0,0.0,0.6000000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,691.5,4.438,0.0,13.540559,,0.0,,,0.0002718241657033,0.00026913283733,,0.0,0.0,0.0,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,,,,,,,7.000000000000001,5.999999999999998,0.0,,,,
17.0,13.2,0.0,691.6,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,0.0,37.4,53.6,11240.851111111111,40467064.0,0.0,0.0,4.80277777777778,3.84222222222222,3.60208333333333,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,355.0,3000.0,3.6,16.0,3.58,25.0,0.0,11240.8511111111,0.0,37.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.4000000000001,-0.2,0.0,0.0,0.0,0.0,898.0,2841.0,0.0,41.0,0.0,0.0,825.6,0.0,0.0,0.6000000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,691.5,4.438,0.0,13.540559,,0.0,,,0.0002718241657033,0.00026913283733,,0.0,0.0,0.0,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,,,,,,,7.000000000000001,5.999999999999998,0.0,,,,
18.0,13.2,0.0,691.6,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,0.0,37.4,53.6,11240.851111111111,40467064.0,0.0,0.0,4.80277777777778,3.84222222222222,3.60208333333333,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,355.0,3000.0,3.6,16.0,3.58,25.0,0.0,11240.8511111111,0.0,37.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.4000000000001,-0.2,0.0,0.0,0.0,0.0,898.0,2841.0,0.0,41.0,0.0,0.0,825.6,0.0,0.0,0.6000000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,691.5,4.438,0.0,13.540559,,0.0,,,0.0002718241657033,0.00026913283733,,0.0,0.0,0.0,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,,,,,,,7.000000000000001,5.999999999999998,0.0,,,,
19.0,13.2,0.0,691.6,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,0.0,37.4,53.6,11240.851111111111,40467064.0,0.0,0.0,4.80277777777778,3.84222222222222,3.60208333333333,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,355.0,3000.0,3.6,16.0,3.58,25.0,0.0,11240.8511111111,0.0,37.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.4000000000001,-0.2,0.0,0.0,0.0,0.0,898.0,2841.0,0.0,41.0,0.0,0.0,825.6,0.0,0.0,0.6000000000000001,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,691.5,4.438,0.0,13.291526,,0.0,,,0.0002718241657033,0.00026913283733,,0.0,0.0,0.0,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,,,,,,,7.000000000000001,5.999999999999998,0.0,,,,
20.0,13.1,0.0,691.7,0.0,0.0,0.0,23.0,39.2,46.4,41.0,44.6,41.0,0.0,37.4,53.6,11240.852222222222,40467068.0,0.0,0.0,4.80347222222222,3.84277777777778,3.60260416666667,24872.2,24649.5,18333.7,17777.3,0.0,0.0,0.0,0.0,289.0,3000.0,3.6,16.0,3.6,25.0,0.0,11240.8522222222,0.0,37.0,,,,,,,,,,,,,,0.0,0.0,0.0,2.49,2.49,0.0,0.0,0.0,0.0,0.0,0.0,296.6,,,0.0,0.0,4.04,898.0,2841.0,0.0,41.0,0.0,0.0,825.6,0.0,67.4,8.9,13.0,0.0,41.0,0.0,42.8,42.8,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,691.7,1.49,0.0,13.291526,,0.0,,,0.0002718241657033,0.00026913283733,,0.0,0.0,0.0,,-1.0000000000000004,8.0,4.000000000000002,2.999999999999999,,,,,,,7.000000000000001,5.999999999999998,0.0,,,,
