time,[BMS] Auxillary Battery Voltage (V),[BMS] Battery Current (A),[BMS] Battery DC Voltage (V),[BMS] Battery Fan Duty Feedback (%),[BMS] Battery Fan Feedback (Hz),[BMS] Battery Fan Status (),[BMS] Battery management (),[BMS] Battery Pack B01 (℉),[BMS] Battery Pack B02 (℉),[BMS] Battery Pack B03 (℉),[BMS] Battery Pack B04 (℉),[BMS] Battery Pack B05 (℉),[BMS] Battery Power (kW),[BMS] Battery temperature at WCS input (℉),[BMS] Battery temperature PRA (℉),[BMS] Battery work time total (h) (h),[BMS] Battery work time total (sec.) (sec.),[BMS] BMS Ignition (),[BMS] BMS Main Relay (),[BMS] CALC Average Cell Voltage 58kWh (V),[BMS] CALC Average Cell Voltage 72kWh (V),[BMS] CALC Average Cell Voltage 77kWh (V),[BMS] Cumulative Charge Current (Ah),[BMS] Cumulative Discharge Current (Ah),[BMS] Cumulative Energy Charged (kWh),[BMS] Cumulative Energy Discharged (kWh),[BMS] DATC A/C Compressor operation RPM var.1 (rpm),[BMS] Drive Motor Speed 1 (rpm),[BMS] Drive Motor Speed 2 (rpm),[BMS] HV_Charging (),[BMS] Inverter Capacitor Voltage (V),[BMS] Isolation Resistance (kOhm),[BMS] Maximum Cell Voltage (V),[BMS] Maximum Cell Voltage No (),[BMS] Minimum Cell Voltage (V),[BMS] Minimum Cell Voltage No (),[BMS] Normal Charge Port (),[BMS] Operating Time (Hours),[BMS] Rapid Charge Port (),[BMS] State of Charge BMS (%),[HVAC] Coolant temperature #1 (℉),[HVAC] Evaporator Temperature (℉),[HVAC] Humidity sensor for automatic defogger (%),[HVAC] Interior temperature: driver legs vent (℉),[HVAC] Interior temperature: driver vent (℉),[HVAC] Interior temperature: front (℉),[HVAC] Outside temperature (℉),[ICCU] Aux. Battery Current (A),[ICCU] Aux. Battery State of Charge (%),[ICCU] Aux. Battery Voltage (V),[ICCU] LDC Input Voltage (V),[ICCU] LDC Output Current (A),[ICCU] LDC Output Voltage (V),[ICCU] OBC AC Current A (RMS) (A),[ICCU] OBC AC Current B (RMS) (A),[ICCU] OBC AC Frequency (Hz),[ICCU] OBC AC Input Current Sensor A Signal Voltage (V),[ICCU] OBC AC Input Current Sensor B Signal Voltage (V),[ICCU] OBC AC Total Current (RMS) (A),[ICCU] OBC AC Voltage A (RMS) (V),[ICCU] OBC AC Voltage B (RMS) (V),[ICCU] OBC DC Current A (RMS) (A),[ICCU] OBC DC Current B (RMS) (A),[ICCU] OBC DC Current Total (RMS) (A),[ICCU] OBC DC Voltage (V),[VCMS] 400V Relay On/Off request (),[VCMS] 400V Relay Status (),[VCMS] AC Charger current (A),[VCMS] AC Charging Counter (),[VCMS] AC Charging Time (Hours),[VCMS] AC Charging Time after plug-in (min),[VCMS] AC Inlet temperature 1 (℉),[VCMS] Battery main relay status (),[VCMS] BMS Target current (A),[VCMS] BMS Target voltage (V),[VCMS] Charging socket connected (),[VCMS] CP duty cycle (%),[VCMS] CP voltage (V),[VCMS] Cumulative DC Charging time (h),[VCMS] DC Charger current capability (A),[VCMS] DC Charging counter (),[VCMS] DC Charging time after plug-in (min),[VCMS] DC Inlet Temperature 1 (℉),[VCMS] DC Inlet Temperature 2 (℉),[VCMS] EV Max Current (A),[VCMS] EV Max Voltage (V),[VCMS] EVSE Current regulation tolerance Value (A),[VCMS] EVSE Delivered Power Value (Wh),[VCMS] EVSE Main Power (kW),[VCMS] EVSE Maximum Current Value (A),[VCMS] EVSE Maximum Power value (W),[VCMS] EVSE Maximum Voltage Value (V),[VCMS] EVSE Minimum Current Value (A),[VCMS] EVSE Minimum Voltage Value (V),[VCMS] EVSE Output Current (A),[VCMS] EVSE Output Voltage (V),[VCMS] EVSE Target Current (A),[VCMS] EVSE Target Voltage (V),[VCMS] HV Battery SoC (%),[VCMS] HV Battery Voltage (V),[VCMS] PD voltage (V),[VCS] Accelerator pedal position (%),[VCS] Aux. battery voltage (V),# warm-ups since codes cleared (),Average speed (mph),DC Charger Power (kW),Distance traveled since codes cleared (miles),Distance traveled with MIL on (miles),Distance travelled (Today) (miles),Distance travelled (total) (miles),Distance travelled (Week) (miles),Energy costs ($),Energy used (kWh),EV Instant Energy Consumption (distance/kWh) (km/kWh),EV Instant Energy Consumption (kWh) (kWh),HV EV Battery Power (kW),Hybrid/EV battery pack remaining charge (%),Hybrid/EV Battery System Current (A),Hybrid/EV Battery System Voltage (V),Hybrid/EV Charger Power (kW),OBD Module Voltage (V),Vehicle acceleration (g),[BMS] Battery Inlet Temperature (℃),[BMS] Battery Max Temperature (℃),[BMS] Battery Min Temperature (℃),[BMS] Coolant temperature 2 (℃),[HVAC] Coolant temperature 1 (℃),[HVAC] Indoor Temperature (℃),[HVAC] Inverter temperature (℃),[HVAC] Outdoor Temperature (℃),[ICCU] Aux. Battery Temperature (℃),[ICCU] LDC Temperature (℃),[ICCU] OBC Temperature A (℃),[ICCU] OBC Temperature B (℃),[VCS] Vehicle speed (high res.) (km/h),[HVAC] Real Vehicle Speed (km/h),Distance travelled (km),12V device load (A)
55.0,14.1,-11.4,760.4,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.66856,55.400000000000006,71.6,11265.632777777775,40556278.0,0.0,0.0,5.28055555555556,4.22444444444444,3.96041666666667,24974.6,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2434.0,3.96,101.0,3.94,17.0,0.0,11265.6327777778,0.0,74.5,60.8,56.3,37.0,69.80000000000001,83.30000000000001,72.5,45.5,0.2099999999999795,100.0,14.5,756.4000000000001,7.95,14.567,19.52,19.85,60.0,2.96,2.92,39.36,239.6,0.0,6.03,6.05,12.08,757.4000000000001,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.60000000000001,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,760.5,1.49,0.0,14.4898142,255.0,0.0,0.0,0.0,0.0,0.0,43.222771514356154,43.055188946552136,-0.1299717582257224,-0.1286849091343786,0.0,-0.0052030392305066,-8.66856,74.11764705882354,,,0.0,14.5,0.0,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,16.0,22.5,20.0,7.5,16.0,21.999999999999996,56.00000000000001,36.0,0.0,0.0,0.0,7.740000000000021
56.0,14.1,-11.4,760.4,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.66856,55.400000000000006,71.6,11265.632777777775,40556278.0,0.0,0.0,5.28055555555556,4.22444444444444,3.96041666666667,24974.6,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2434.0,3.96,101.0,3.94,17.0,0.0,11265.6327777778,0.0,74.5,60.8,56.3,37.0,69.80000000000001,83.30000000000001,72.5,45.5,0.2099999999999795,100.0,14.5,756.4000000000001,7.95,14.567,19.52,19.85,60.0,2.96,2.92,39.36,239.6,0.0,6.03,6.05,12.08,757.4000000000001,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.60000000000001,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,760.4000000000001,1.49,0.0,14.4898142,255.0,0.0,0.0,0.0,0.0,0.0,43.222771514356154,43.055188946552136,-0.1299717582257224,-0.1286849091343786,0.0,-0.0052030392305066,-8.66856,74.11764705882354,,,0.0,14.5,0.0,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,16.0,22.5,20.0,7.5,16.0,21.999999999999996,56.00000000000001,36.0,0.0,0.0,0.0,7.740000000000021
57.0,14.1,-11.3,760.4,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.59252,55.400000000000006,71.6,11265.63361111111,40556281.0,0.0,0.0,5.28055555555556,4.22444444444444,3.96041666666667,24974.6,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2434.0,3.96,101.0,3.94,17.0,0.0,11265.6336111111,0.0,74.5,60.8,56.3,37.0,69.80000000000001,83.30000000000001,72.5,45.5,0.2099999999999795,100.0,14.5,756.4000000000001,7.95,14.567,19.5,19.82,60.0,2.62,2.56,39.32,239.8,0.0,6.0200000000000005,6.0200000000000005,12.04,757.5,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.60000000000001,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,760.4000000000001,1.49,0.0,14.4898142,255.0,0.0,0.0,0.0,0.0,0.0,43.222771514356154,43.055188946552136,-0.1366447422649332,-0.1352918240246864,0.0,-0.0066069148903077,-8.59252,74.11764705882354,,,0.0,14.4,0.0,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,16.0,22.5,20.0,7.5,16.0,21.999999999999996,56.00000000000001,36.0,0.0,0.0,0.0,7.740000000000021
58.0,14.1,-11.3,760.4,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.59252,55.400000000000006,71.6,11265.63361111111,40556281.0,0.0,0.0,5.28055555555556,4.22444444444444,3.96041666666667,24974.6,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2434.0,3.96,101.0,3.94,17.0,0.0,11265.6336111111,0.0,74.5,60.8,56.3,37.0,69.80000000000001,83.30000000000001,72.5,45.5,0.2099999999999795,100.0,14.5,756.4000000000001,7.95,14.567,19.5,19.82,60.0,2.62,2.56,39.32,239.8,0.0,6.0200000000000005,6.0200000000000005,12.04,757.5,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.60000000000001,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,760.4000000000001,1.49,0.0,14.4907908,255.0,0.0,0.0,0.0,0.0,0.0,43.222771514356154,43.055188946552136,-0.1366447422649332,-0.1352918240246864,0.0,-0.0066069148903077,-8.59252,74.11764705882354,,,0.0,14.4,0.0,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,16.0,22.5,20.0,7.5,16.0,21.999999999999996,56.00000000000001,36.0,0.0,0.0,0.0,7.740000000000021
59.0,14.1,-11.3,760.4,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.59252,55.400000000000006,71.6,11265.63361111111,40556281.0,0.0,0.0,5.28055555555556,4.22444444444444,3.96041666666667,24974.6,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2434.0,3.96,101.0,3.94,17.0,0.0,11265.6336111111,0.0,74.5,60.8,,,,,,,,,,,,,19.51,19.81,60.0,1.98,1.91,39.32,239.9,0.0,6.04,6.04,12.08,757.2,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,760.4000000000001,1.49,0.0,14.4907908,255.0,,0.0,0.0,0.0,,,,-0.1366447422649332,-0.1352918240246864,0.0,-0.0066069148903077,-8.59252,74.11764705882354,,,0.0,14.4,,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,16.0,,20.0,,,,56.00000000000001,36.0,0.0,,,
60.0,14.1,-11.3,760.4,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.59252,55.400000000000006,71.6,11265.634166666669,40556283.0,0.0,0.0,5.28055555555556,4.22444444444444,3.96041666666667,24974.6,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2434.0,3.96,148.0,3.94,17.0,0.0,11265.6341666667,0.0,74.5,60.8,,,,,,,,,,,,,19.51,19.81,60.0,1.98,1.91,39.32,239.9,0.0,6.04,6.04,12.08,757.2,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,760.4000000000001,1.49,0.0,14.4907908,255.0,,0.0,0.0,0.0,,,,-0.1421099280412942,-0.1407028990507864,0.0,-0.0054110750261,-8.59252,74.11764705882354,,,0.0,14.4,,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,16.0,,20.0,,,,56.00000000000001,36.0,0.0,,,
61.0,14.1,-11.3,760.4,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.59252,55.400000000000006,71.6,11265.634166666669,40556283.0,0.0,0.0,5.28055555555556,4.22444444444444,3.96041666666667,24974.6,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2434.0,3.96,148.0,3.94,17.0,0.0,11265.6341666667,0.0,74.5,,,,,,,,,,,,,,19.52,19.84,60.0,2.56,2.52,39.36,240.0,0.0,6.03,6.0200000000000005,12.04,758.2,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,760.5,1.489,0.0,14.4907908,255.0,,0.0,0.0,0.0,,,,-0.1421099280412942,-0.1407028990507864,0.0,-0.0054110750261,-8.59252,74.11764705882354,,,0.0,14.4,,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,,,,,,,56.00000000000001,36.0,0.0,,,
62.0,14.1,-11.3,760.5,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.59365,55.400000000000006,71.6,11265.635,40556286.0,0.0,0.0,5.28125,4.225,3.9609375,24974.6,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2434.0,3.96,101.0,3.94,17.0,0.0,11265.635,0.0,74.5,,,,,,,,,,,,,,19.52,19.84,60.0,2.56,2.52,39.36,240.0,0.0,6.03,6.0200000000000005,12.04,758.2,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,760.5,1.489,0.0,14.4907908,255.0,,0.0,0.0,0.0,,,,-0.147670714889193,-0.1462086286031614,0.0,-0.005505729552375,-8.59365,74.11764705882354,,,0.0,14.4,,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,,,,,,,56.00000000000001,36.0,0.0,,,
63.0,14.1,-11.3,760.5,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.59365,55.400000000000006,71.6,11265.635,40556286.0,0.0,0.0,5.28125,4.225,3.9609375,24974.6,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2434.0,3.96,101.0,3.94,17.0,0.0,11265.635,0.0,74.5,,,,,,,,,,,,,,19.5,19.81,60.0,1.97,1.89,39.31,239.7,0.0,6.03,6.0200000000000005,12.06,757.2,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,760.5,1.491,0.0,14.4907908,255.0,,0.0,0.0,0.0,,,,-0.147670714889193,-0.1462086286031614,0.0,-0.005505729552375,-8.59365,74.11764705882354,,,0.0,14.4,,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,,,,,,,56.00000000000001,36.0,0.0,,,
64.0,14.1,-11.3,760.6,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.59478,55.400000000000006,71.6,11265.635555555556,40556288.0,0.0,0.0,5.28194444444444,4.22555555555556,3.96145833333333,24974.6,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2434.0,3.96,101.0,3.94,17.0,0.0,11265.6355555556,0.0,74.5,,56.3,37.0,69.80000000000001,82.4,72.5,45.5,,,,,,,19.5,19.81,60.0,1.97,1.89,39.31,239.7,0.0,6.03,6.0200000000000005,12.06,757.2,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,760.5,1.491,0.0,14.4907908,255.0,0.0,0.0,0.0,0.0,0.0,43.222771514356154,43.055188946552136,-0.1532786012871932,-0.1517609913734586,,-0.0055523627702972,-8.59478,74.11764705882354,,,0.0,14.4,0.0,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,,22.5,,7.5,,,56.00000000000001,36.0,0.0,0.0,0.0,
65.0,14.1,-11.3,760.6,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.59478,55.400000000000006,71.6,11265.635555555556,40556288.0,0.0,0.0,5.28194444444444,4.22555555555556,3.96145833333333,24974.6,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2434.0,3.96,101.0,3.94,17.0,0.0,11265.6355555556,0.0,74.5,,56.3,37.0,69.80000000000001,82.4,72.5,45.5,,,,,,,19.5,19.81,60.0,1.97,1.89,39.31,239.7,0.0,6.03,6.0200000000000005,12.06,757.2,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,760.5,1.491,0.0,14.4907908,255.0,0.0,0.0,0.0,0.0,0.0,43.222771514356154,43.055188946552136,-0.1532786012871932,-0.1517609913734586,,-0.0055523627702972,-8.59478,74.11764705882354,,,0.0,14.4,0.0,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,,22.5,,7.5,,,56.00000000000001,36.0,0.0,0.0,0.0,
66.0,14.1,-11.3,760.6,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.59478,55.400000000000006,71.6,11265.635555555556,40556288.0,0.0,0.0,5.28194444444444,4.22555555555556,3.96145833333333,24974.6,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2434.0,3.96,101.0,3.94,17.0,0.0,11265.6355555556,0.0,74.5,,56.3,37.0,69.80000000000001,82.4,72.5,45.5,,,,,,,19.52,19.82,60.0,2.0,1.96,39.33,239.7,0.0,6.03,6.04,12.07,757.6,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.60000000000001,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,760.6,1.49,0.0,14.4907908,255.0,0.0,0.0,0.0,0.0,0.0,43.222771514356154,43.055188946552136,-0.1532786012871932,-0.1517609913734586,,-0.0055523627702972,-8.59478,74.11764705882354,,,0.0,14.4,0.0,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,,22.5,,7.5,,,56.00000000000001,36.0,0.0,0.0,0.0,
67.0,14.1,-11.4,760.5,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.6697,55.400000000000006,71.6,11265.636111111113,40556290.0,0.0,0.0,5.28125,4.225,3.9609375,24974.7,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2434.0,3.96,101.0,3.94,17.0,0.0,11265.6361111111,0.0,74.5,60.8,56.3,37.0,69.80000000000001,82.4,72.5,45.5,0.1000000000000227,100.0,14.501,756.6,9.18,14.568,19.52,19.82,60.0,2.0,1.96,39.33,239.7,0.0,6.03,6.04,12.07,757.6,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.60000000000001,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,760.6,1.49,0.0,14.4907908,255.0,0.0,0.0,0.0,0.0,0.0,43.222771514356154,43.055188946552136,-0.1591405863393047,-0.1575649369696086,0.0,-0.00580394559615,-8.6697,74.11764705882354,,,0.0,14.4,0.0,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,16.0,22.5,20.0,7.5,16.0,21.999999999999996,56.00000000000001,36.0,0.0,0.0,0.0,9.079999999999977
68.0,14.1,-11.4,760.5,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.6697,55.400000000000006,71.6,11265.636111111113,40556290.0,0.0,0.0,5.28125,4.225,3.9609375,24974.7,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2434.0,3.96,101.0,3.94,17.0,0.0,11265.6361111111,0.0,74.5,60.8,56.3,37.0,69.80000000000001,82.4,72.5,45.5,0.1000000000000227,100.0,14.501,756.6,9.18,14.568,19.52,19.82,60.0,2.0,1.96,39.33,239.7,0.0,6.03,6.04,12.07,757.6,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,760.5,1.49,0.0,14.4907908,255.0,0.0,0.0,0.0,0.0,0.0,43.222771514356154,43.055188946552136,-0.1591405863393047,-0.1575649369696086,0.0,-0.00580394559615,-8.6697,74.11764705882354,,,0.0,14.4,0.0,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,16.0,22.5,20.0,7.5,16.0,21.999999999999996,56.00000000000001,36.0,0.0,0.0,0.0,9.079999999999977
69.0,14.1,-11.3,760.4,0.0,0.0,0.0,23.0,53.6,57.2,53.6,55.400000000000006,53.6,-8.59252,55.400000000000006,71.6,11265.636944444444,40556293.0,0.0,0.0,5.28055555555556,4.22444444444444,3.96041666666667,24974.7,24705.5,18408.7,17817.2,0.0,0.0,0.0,0.0,760.0,2434.0,3.96,101.0,3.94,17.0,0.0,11265.6369444444,0.0,74.5,60.8,56.3,37.0,69.80000000000001,82.4,72.5,45.5,0.1000000000000227,100.0,14.501,756.6,9.18,14.568,19.52,19.81,60.0,1.99,1.92,39.33,239.8,0.0,6.04,6.04,12.08,757.6,0.0,0.0,4.0,902.0,2850.0,27.0,152.60000000000002,1.0,37.0,825.6,0.0,66.7,5.800000000000001,13.0,0.0,41.0,0.0,59.0,59.0,350.0,825.6,-50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,760.5,1.49,0.0,14.4907908,255.0,0.0,0.0,0.0,0.0,0.0,43.222771514356154,43.055188946552136,-0.1661442803718878,-0.1644992874969186,0.0,-0.00693435052731,-8.59252,74.11764705882354,,,0.0,14.5,0.0,10.999999999999998,14.000000000000002,10.999999999999998,13.000000000000004,16.0,22.5,20.0,7.5,16.0,21.999999999999996,56.00000000000001,36.0,0.0,0.0,0.0,9.079999999999977
